G481	G714	1
G481	G1483	1
G481	G443	1
G481	G1105	1
G481	G924	1
G481	G1398	1
G481	G1568	1
G481	G22	1
G481	G1202	1
G481	G868	1
G481	G233	1
G481	G83	1
G481	G1056	1
G481	G988	1
G481	G319	1
G481	G1294	1
G481	G206	1
G481	G56	1
G481	G908	1
G481	G574	1
G481	G913	1
G481	G9	1
G481	G1046	1
G481	G797	1
G481	G1017	1
G481	G1372	1
G481	G1549	1
G481	G246	1
G481	G1598	1
G481	G1594	1
G481	G768	1
G481	G957	1
G481	G601	1
G481	G761	1
G481	G31	1
G481	G1504	1
G481	G1491	1
G481	G414	1
G481	G216	1
G481	G1193	1
G481	G1084	1
G481	G174	1
G481	G1087	1
G481	G703	1
G481	G690	1
G481	G1590	1
G481	G349	1
G481	G1352	1
G481	G793	1
G481	G1530	1
G481	G187	1
G481	G636	1
G481	G219	1
G481	G1133	1
G481	G606	1
G481	G181	1
G481	G67	1
G481	G1196	1
G481	G1211	1
G481	G1192	1
G481	G295	1
G481	G1295	1
G481	G290	1
G481	G447	1
G481	G286	1
G481	G296	1
G481	G222	1
G481	G161	1
G481	G684	1
G481	G1099	1
G481	G113	1
G481	G801	1
G481	G903	1
G481	G600	1
G481	G1165	1
G481	G791	1
G481	G1457	1
G481	G455	1
G481	G1179	1
G481	G1209	1
G481	G1050	1
G481	G1317	1
G481	G702	1
G481	G1507	1
G481	G816	1
G481	G911	1
G481	G520	1
G481	G521	1
G481	G415	1
G481	G696	1
G481	G1304	1
G481	G203	1
G481	G477	1
G481	G99	1
G481	G102	1
G481	G567	1
G481	G652	1
G481	G1358	1
G481	G232	1
G481	G159	1
G481	G1366	1
G481	G1162	1
G481	G1253	1
G481	G1128	1
G481	G120	1
G481	G781	1
G481	G245	1
G481	G322	1
G481	G35	1
G481	G914	1
G481	G207	1
G481	G789	1
G481	G1095	1
G481	G934	1
G481	G615	1
G481	G346	1
G481	G544	1
G481	G940	1
G481	G1171	1
G481	G168	1
G481	G687	1
G481	G464	1
G481	G452	1
G481	G589	1
G481	G17	1
G481	G321	1
G481	G1024	1
G481	G638	1
G481	G1229	1
G481	G441	1
G481	G391	1
G481	G1512	1
G481	G1556	1
G481	G1330	1
G481	G959	1
G481	G417	1
G481	G49	1
G481	G224	1
G481	G1370	1
G481	G213	1
G481	G362	1
G481	G376	1
G597	G1568	1
G501	G959	1
G501	G749	1
G501	G577	1
G501	G933	1
G501	G464	1
G501	G1022	1
G501	G837	1
G501	G1505	1
G501	G460	1
G501	G669	1
G501	G1568	1
G501	G584	1
G501	G287	1
G501	G326	1
G501	G175	1
G501	G83	1
G501	G812	1
G501	G81	1
G501	G427	1
G501	G436	1
G501	G441	1
G501	G174	1
G501	G280	1
G501	G1154	1
G501	G193	1
G501	G1260	1
G501	G1121	1
G501	G33	1
G501	G1188	1
G501	G948	1
G501	G355	1
G501	G14	1
G501	G626	1
G501	G1507	1
G501	G1253	1
G501	G745	1
G501	G139	1
G501	G1409	1
G501	G423	1
G501	G684	1
G501	G470	1
G501	G600	1
G501	G646	1
G501	G1395	1
G501	G1259	1
G501	G847	1
G501	G335	1
G501	G6	1
G501	G524	1
G501	G337	1
G501	G707	1
G501	G134	1
G501	G924	1
G501	G186	1
G501	G397	1
G501	G443	1
G501	G772	1
G501	G136	1
G501	G10	1
G501	G1025	1
G501	G759	1
G501	G181	1
G501	G203	1
G501	G709	1
G501	G100	1
G501	G900	1
G501	G865	1
G501	G401	1
G501	G985	1
G501	G1238	1
G501	G64	1
G501	G150	1
G501	G639	1
G501	G1200	1
G501	G1268	1
G501	G1573	1
G501	G1567	1
G501	G354	1
G501	G1129	1
G501	G341	1
G501	G225	1
G501	G385	1
G501	G608	1
G501	G667	1
G501	G532	1
G501	G1335	1
G501	G476	1
G501	G466	1
G501	G400	1
G501	G1318	1
G501	G50	1
G501	G756	1
