#ID,TF,index
0,403,202
1,403,942
2,403,391
3,72,1325
4,72,313
5,72,541
6,72,915
7,72,871
8,72,1418
9,72,990
10,72,178
11,72,343
12,72,522
13,72,914
14,72,1326
15,72,969
16,72,1322
17,72,125
18,72,622
19,72,976
20,72,925
21,72,514
22,72,14
23,72,1057
24,72,893
25,72,627
26,72,139
27,72,247
28,72,342
29,72,597
30,72,1314
31,72,37
32,72,1408
33,72,492
34,72,518
35,72,738
36,72,1407
37,72,949
38,72,97
39,72,170
40,72,644
41,72,1183
42,72,1263
43,72,1004
44,72,1178
45,72,414
46,72,354
47,72,635
48,72,804
49,72,1279
50,72,198
51,72,281
52,72,68
53,72,965
54,72,1046
55,72,585
56,72,997
57,72,1003
58,72,1217
59,72,1229
60,72,845
61,72,135
62,72,1351
63,72,720
64,72,542
65,72,989
66,72,1215
67,72,1130
68,72,755
69,72,952
70,72,621
71,72,666
72,72,309
73,72,375
74,72,548
75,72,1157
76,72,1222
77,72,1404
78,72,1354
79,72,1014
80,72,1078
81,72,1047
82,72,268
83,72,577
84,72,1386
85,72,1375
86,72,253
87,72,754
88,72,703
89,72,1274
90,72,1140
91,72,204
92,72,1262
93,72,1237
94,72,1424
95,72,402
96,72,899
97,72,954
98,72,349
99,72,181
100,72,633
101,72,494
102,72,956
103,72,32
104,72,506
105,72,251
106,72,1398
107,72,388
108,72,340
109,72,840
110,72,1298
111,72,1021
112,72,381
113,72,194
114,72,188
115,72,948
116,72,751
117,72,395
118,72,440
119,72,1380
120,72,955
121,72,698
122,72,1313
123,72,853
124,72,317
125,72,1221
126,72,138
127,72,520
128,72,587
129,72,480
130,72,4
131,72,81
132,72,1096
133,72,953
134,72,442
135,72,209
136,72,510
137,72,446
138,72,680
139,72,576
140,72,1435
141,72,417
142,72,212
143,72,1248
144,72,561
145,72,757
146,72,1276
147,72,218
148,72,1441
149,72,214
150,72,231
151,72,1150
152,72,730
153,72,611
154,72,455
155,72,1028
156,72,1174
157,72,551
158,72,64
159,72,341
160,72,422
161,72,935
162,72,570
163,72,413
164,72,322
165,72,390
166,72,1446
167,72,1182
168,72,1429
169,72,609
170,72,77
171,72,67
172,72,305
173,72,983
174,72,1297
175,72,776
176,72,887
