#ID,Gene,index
0,MYBL2,0
1,NFYB,1
2,GRHL1,2
3,FHL2,3
4,RNF19A,4
5,PLAG1,5
6,YAF2,6
7,EWSR1,7
8,RYBP,8
9,HES6,9
10,RUNX3,10
11,SMARCA2,11
12,ELK1,12
13,HES1,13
14,KLF15,14
15,ZBTB38,15
16,PRRX2,16
17,POLR3B,17
18,BMI1,18
19,NFIC,19
20,ZFP592,20
21,ZFP276,21
22,HMGA2,22
23,COPS2,23
24,HIVEP2,24
25,SMARCC2,25
26,ZBTB43,26
27,MAPK11,27
28,ANKS1,28
29,RUVBL2,29
30,ATF1,30
31,WWTR1,31
32,SIX5,32
33,NRIP1,33
34,HDAC1,34
35,BTF3,35
36,ARNTL,36
37,ZFP335,37
38,TAX1BP3,38
39,POLR2J,39
40,SATB1,40
41,MDM2,41
42,JUN,42
43,DAB2,43
44,GZF1,44
45,CDC5L,45
46,STAT5A,46
47,RARG,47
48,DDIT3,48
49,PHB2,49
50,CCND1,50
51,GATAD2B,51
52,SOX2,52
53,TOP2B,53
54,KLF8,54
55,MAML1,55
56,POLR2H,56
57,ATF4,57
58,BACH2,58
59,GATA6,59
60,PAX6,60
61,SSBP4,61
62,E2F6,62
63,PER1,63
64,IRF3,64
65,MATR3,65
66,RBL1,66
67,UTF1,67
68,ARNT2,68
69,BTG2,69
70,HMGXB4,70
71,NOTCH1,71
72,PHF2,72
73,HDAC11,73
74,CNOT7,74
75,TFE3,75
76,ZFP219,76
77,ATF6,77
78,HDAC7,78
79,SRF,79
80,MED15,80
81,XRCC5,81
82,ZMYND11,82
83,BRCA2,83
84,BCLAF1,84
85,PHF14,85
86,TOPORS,86
87,TADA3,87
88,RFXAP,88
89,SFPQ,89
90,SMARCC1,90
91,POLR2B,91
92,SMARCAD1,92
93,CEBPZ,93
94,ZFP36L1,94
95,PAWR,95
96,NFX1,96
97,PELP1,97
98,ZFP236,98
99,SRSF3,99
100,MCM2,100
101,ELF3,101
102,TRIM25,102
103,SOX4,103
104,HNF4A,104
105,ZFPM1,105
106,RNF14,106
107,GATA3,107
108,ASXL1,108
109,CELF3,109
110,RAPGEF3,110
111,PROX1,111
112,NSD1,112
113,ILF3,113
114,MCM3,114
115,MYC,115
116,BTG1,116
117,VEZF1,117
118,RERE,118
119,SRSF1,119
120,HIST1H1B,120
121,NFATC2IP,121
122,NFXL1,122
123,TRIP6,123
124,TRPS1,124
125,HSPB1,125
126,APEX1,126
127,DAXX,127
128,TCF4,128
129,ZEB1,129
130,HDAC3,130
131,SMURF1,131
132,ELF4,132
133,KHDRBS1,133
134,PHF20,134
135,NR1D2,135
136,PCBD1,136
137,JARID2,137
138,HSBP1,138
139,TFAP2C,139
140,CTBP1,140
141,DIDO1,141
142,ELF2,142
143,CITED1,143
144,POU6F1,144
145,NFIB,145
146,KLF13,146
147,TAF6,147
148,POLR1C,148
149,HDAC10,149
150,THRAP3,150
151,SMAD2,151
152,ELAVL2,152
153,MPHOSPH8,153
154,BTBD11,154
155,HDAC2,155
156,GRIN1,156
157,MTF2,157
158,ELF1,158
159,FXR2,159
160,MLLT1,160
161,AIRE,161
162,ZFHX3,162
163,ZFP296,163
164,UBP1,164
165,ZBTB10,165
166,TEAD1,166
167,ING3,167
168,CBX6,168
169,HOPX,169
170,CBX4,170
171,ZFP277,171
172,TAF1A,172
173,CRABP2,173
174,FOXJ2,174
175,POLR2I,175
176,ESRRA,176
177,MED12,177
178,EBF1,178
179,PA2G4,179
180,PREB,180
181,NR2C1,181
182,ZBTB20,182
183,MEF2D,183
184,ZFP42,184
185,RFX2,185
186,CBX7,186
187,TRIP11,187
188,MAZ,188
189,BMP4,189
190,HNRNPAB,190
191,KPNA2,191
192,NR2F2,192
193,TCF7,193
194,ASH2L,194
195,ATF2,195
196,FOXO3,196
197,ARID3B,197
198,DNMT3A,198
199,ZFP462,199
200,SMARCA4,200
201,MLXIPL,201
202,EZH1,202
203,SCMH1,203
204,CNOT6L,204
205,EP400,205
206,JMJD1C,206
207,USF1,207
208,NFE2L1,208
209,SP1,209
210,GABPA,210
211,RBM14,211
212,NR4A1,212
213,NCOA6,213
214,FUBP3,214
215,DR1,215
