#ID,TF,index
0,351,871
1,351,404
2,594,71
3,126,325
4,289,384
5,36,416
6,36,547
7,36,63
8,279,241
9,30,876
10,195,50
11,195,63
12,195,325
13,369,50
14,57,871
15,57,876
16,57,227
17,57,219
18,77,876
19,557,871
20,557,404
21,58,272
22,575,50
23,575,907
24,575,517
25,575,545
26,575,466
27,18,871
28,18,839
29,18,22
30,18,386
31,270,496
32,367,321
33,367,871
34,367,22
35,367,41
36,367,360
37,367,223
38,83,871
39,363,387
40,363,42
41,584,496
42,584,103
43,494,1066
44,494,259
45,555,115
46,581,653
47,581,60
48,416,189
49,416,50
50,416,591
51,416,297
52,416,631
53,416,1021
54,416,262
55,416,115
56,416,496
57,416,386
58,416,344
59,416,504
60,416,1059
61,416,373
62,416,605
63,416,559
64,416,128
65,416,500
66,416,636
67,365,871
68,365,115
69,127,404
70,313,653
71,454,52
72,216,871
73,216,1010
74,216,404
75,198,41
76,198,1010
77,198,386
78,198,598
79,198,463
80,407,90
81,591,557
82,591,533
83,591,18
84,591,50
85,591,871
86,591,410
87,591,216
88,591,238
89,591,493
90,591,496
91,591,547
92,591,1059
93,591,258
94,591,463
95,591,404
96,591,636
97,546,439
98,366,367
99,366,546
100,366,0
101,366,496
102,366,360
103,366,463
104,178,421
105,238,902
106,238,50
107,238,1015
108,238,285
109,238,518
110,238,42
111,238,614
112,238,244
113,238,996
114,238,212
115,238,251
116,238,404
117,430,50
118,430,871
119,430,598
120,158,658
121,101,241
122,132,599
123,132,404
124,12,238
125,315,404
126,315,129
127,315,226
128,445,598
129,370,60
130,472,178
131,472,52
132,609,50
133,609,871
134,609,216
135,609,1024
136,609,362
137,609,222
138,609,302
139,609,1010
140,609,274
141,609,598
142,609,259
143,609,1110
144,609,46
145,609,877
146,422,494
147,422,598
148,176,33
149,176,1110
150,176,404
151,458,386
152,458,344
153,589,189
154,589,178
155,589,238
156,589,761
157,589,192
158,589,272
159,589,10
160,589,1110
161,589,944
162,589,636
163,589,129
164,490,178
165,490,681
166,446,500
167,446,820
168,7,681
169,7,660
170,451,839
171,451,319
172,451,386
173,451,404
174,283,241
175,297,273
176,297,946
177,297,504
178,297,385
179,297,52
180,359,302
181,359,151
182,229,302
183,257,321
184,257,932
185,257,50
186,257,871
187,257,238
188,257,297
189,257,479
190,257,307
191,257,219
192,196,50
193,196,223
194,269,1014
195,525,41
196,107,681
197,107,496
198,107,10
199,362,189
200,362,454
201,362,428
202,362,876
203,362,387
204,362,302
205,403,504
206,349,1059
207,349,10
208,273,349
209,273,13
210,535,50
211,535,1043
212,535,876
213,535,112
214,429,463
215,34,871
216,34,42
217,34,616
218,34,570
219,34,658
220,34,209
221,34,1110
222,155,871
223,155,616
224,155,200
225,130,42
226,130,616
227,540,636
228,9,13
229,428,50
230,428,636
231,319,362
232,319,59
233,389,494
234,389,319
235,389,1010
236,389,617
237,389,636
238,493,367
239,22,617
240,22,500
241,104,297
242,104,22
243,278,221
244,452,189
245,125,871
246,387,932
247,518,932
248,518,71
249,518,90
250,524,616
251,524,404
252,301,871
253,301,474
254,301,660
255,64,258
256,64,646
257,502,272
258,502,10
259,502,182
260,137,50
261,137,71
262,593,369
263,593,404
264,42,575
265,42,50
266,42,285
267,42,593
268,42,244
269,42,578
270,42,547
271,42,427
272,42,728
273,42,928
274,42,272
275,42,223
276,42,131
277,42,1110
278,42,241
279,42,404
280,42,500
281,614,42
282,538,362
283,538,302
284,314,547
285,551,36
286,551,496
287,551,151
288,14,100
289,479,944
290,506,54
291,347,860
292,347,386
293,347,318
294,569,871
295,569,763
296,191,479
297,191,347
298,383,681
299,383,545
300,356,554
301,41,404
302,604,554
303,302,740
304,302,332
305,302,42
306,302,646
307,183,557
308,441,60
309,256,451
310,256,403
311,256,349
312,256,614
313,262,871
314,262,502
315,262,60
316,201,877
317,571,362
318,599,932
319,599,839
320,599,589
321,599,79
322,0,598
323,0,185
324,115,1045
325,115,848
326,115,871
327,115,839
328,115,380
329,115,451
330,115,155
331,115,996
332,115,548
333,115,728
334,115,617
335,115,532
336,115,682
337,115,404
338,115,513
339,496,155
340,496,956
341,496,996
342,496,504
343,496,618
344,386,18
345,386,839
346,386,458
347,386,59
348,386,344
349,386,617
350,386,184
351,386,667
352,255,347
353,255,386
354,255,616
355,255,274
356,255,344
357,255,559
358,324,130
359,324,13
360,324,0
361,324,616
362,612,115
363,547,852
364,547,314
365,547,227
366,547,41
367,547,1010
368,547,477
369,547,241
370,547,877
371,19,347
372,19,1010
373,19,1059
374,505,189
375,505,472
376,505,387
377,517,50
378,517,13
379,517,389
380,517,115
381,517,364
382,570,36
383,570,591
384,570,876
385,570,125
386,570,307
387,570,404
388,1,307
389,71,50
390,71,871
391,71,416
392,71,407
393,71,319
394,71,224
395,71,90
396,556,13
397,613,13
398,344,104
399,344,598
400,344,307
401,236,36
402,236,631
403,236,505
404,135,631
405,192,215
406,192,598
407,192,636
408,427,367
409,427,13
410,427,616
411,427,344
412,329,50
413,329,386
414,329,344
415,329,598
416,554,156
417,554,1010
418,554,427
419,33,598
420,447,609
421,504,285
422,384,591
423,384,1024
424,384,325
425,398,1059
426,60,1095
427,60,52
428,60,425
429,60,128
430,60,404
431,233,404
432,492,404
433,97,42
434,97,427
435,97,212
436,97,79
437,63,36
438,63,238
439,448,427
440,562,262
441,442,455
442,373,189
443,373,362
444,373,302
445,373,712
446,5,238
447,5,653
448,5,404
449,242,653
450,605,41
451,232,285
452,232,64
453,409,871
454,409,607
455,409,10
456,607,472
457,598,871
458,598,380
459,598,791
460,598,59
461,598,479
462,598,860
463,598,386
464,598,344
465,598,948
466,598,52
467,598,952
468,598,67
469,598,184
470,272,518
471,272,328
472,111,176
473,111,71
474,111,711
475,111,500
476,16,715
477,258,591
478,467,643
479,467,373
480,467,598
481,47,373
482,463,195
483,463,533
484,463,884
485,463,50
486,463,871
487,463,216
488,463,591
489,463,158
490,463,653
491,463,42
492,463,0
493,463,209
494,66,932
495,66,13
496,66,0
497,66,115
498,66,496
499,379,614
500,224,871
501,224,13
502,224,477
503,224,272
504,224,318
505,325,321
506,325,905
507,325,50
508,325,343
509,325,216
510,325,422
511,325,1024
512,325,349
513,325,13
514,325,502
515,325,115
516,325,554
517,325,715
518,325,466
519,325,404
520,325,500
521,325,660
522,577,52
523,577,184
524,245,598
525,40,386
526,230,316
527,230,200
528,456,18
529,223,84
530,223,839
531,223,13
532,223,384
533,223,325
534,223,259
535,223,307
536,223,404
537,228,50
538,228,471
539,582,404
540,151,871
541,151,13
542,151,386
543,151,582
544,259,1024
545,259,42
546,259,115
547,259,948
548,259,223
549,259,251
550,259,617
551,259,636
552,618,871
553,618,387
554,618,518
555,618,42
556,618,582
557,618,251
558,618,617
559,618,241
560,618,636
561,251,616
562,251,259
563,251,241
564,251,636
565,200,871
566,200,262
567,200,386
568,200,616
569,200,598
570,200,316
571,200,245
572,200,52
573,200,991
574,248,141
575,90,386
576,271,36
577,617,416
578,617,1024
579,617,104
580,617,764
581,617,386
582,617,329
583,617,899
584,617,434
585,617,944
586,617,404
587,364,591
588,385,50
589,385,416
590,385,297
591,385,1004
592,52,50
593,52,791
594,52,860
595,52,496
596,52,386
597,52,598
598,52,67
599,52,521
600,103,862
601,103,416
602,103,451
603,103,128
604,254,1014
605,254,1004
606,254,103
607,209,905
608,209,892
609,209,36
610,209,189
611,209,50
612,209,871
613,209,343
614,209,1043
615,209,216
616,209,238
617,209,422
618,209,176
619,209,589
620,209,78
621,209,493
622,209,22
623,209,776
624,209,42
625,209,614
626,209,764
627,209,1004
628,209,989
629,209,115
630,209,386
631,209,996
632,209,477
633,209,71
634,209,303
635,209,384
636,209,598
637,209,316
638,209,658
639,209,223
640,209,582
641,209,700
642,209,251
643,209,90
644,209,991
645,209,307
646,209,139
647,209,682
648,209,466
649,209,636
650,425,681
651,307,871
652,79,238
653,79,70
654,79,506
655,79,573
656,361,52
657,565,643
658,550,502
659,46,624
660,46,427
661,46,646
662,532,839
663,401,404
664,559,871
665,559,631
666,559,304
667,507,387
668,507,90
669,128,886
670,128,1024
671,128,493
672,128,387
673,128,518
674,128,262
675,128,115
676,139,871
677,139,454
678,139,791
679,139,764
680,139,347
681,75,877
682,241,569
683,241,496
684,573,241
685,286,115
686,404,369
687,404,69
688,404,848
689,404,871
690,404,591
691,404,238
692,404,132
693,404,196
694,404,540
695,404,387
696,404,479
697,404,227
698,404,41
699,404,1010
700,404,115
701,404,386
702,404,996
703,404,71
704,404,427
705,404,447
706,404,492
707,404,562
708,404,605
709,404,111
710,404,325
711,404,545
712,404,230
713,404,670
714,404,259
715,404,131
716,404,307
717,404,128
718,404,350
719,404,875
720,404,660
721,404,347
722,484,557
723,484,367
724,124,545
725,513,262
726,460,41
727,500,871
728,500,839
729,500,681
730,500,687
731,500,1059
732,500,10
733,500,404
734,500,129
735,500,1035
736,207,1010
737,207,1110
738,207,466
739,31,129
740,328,257
741,328,502
742,328,272
743,328,636
744,516,18
745,516,586
746,610,619
747,610,477
748,129,107
749,129,262
750,129,241
751,580,871
752,395,386
753,37,316
754,421,178
755,421,618
756,105,107
757,453,386
758,521,386
759,521,598
760,351,816
761,351,463
762,351,460
763,411,7
764,330,232
765,330,357
766,392,605
767,161,1025
768,161,830
769,161,100
770,161,348
771,161,792
772,161,355
773,161,464
774,161,91
775,161,29
776,161,119
777,161,99
778,161,710
779,161,286
780,280,7
781,594,892
782,594,404
783,126,34
784,126,155
785,126,707
786,126,265
787,126,230
788,126,1113
789,126,1016
790,478,584
791,478,366
792,478,458
793,478,34
794,478,155
795,478,598
796,478,245
797,478,230
798,478,11
799,478,200
800,478,381
801,478,90
802,478,25
803,478,271
804,478,52
805,478,434
806,478,53
807,197,578
808,197,598
809,320,386
810,68,422
811,68,389
812,36,221
813,36,422
814,36,451
815,36,389
816,36,236
817,36,106
818,36,223
819,279,7
820,279,830
821,279,712
822,279,775
823,279,1109
824,194,458
825,194,356
826,194,598
827,194,577
828,194,545
829,194,434
830,30,126
831,30,83
832,30,212
833,30,463
834,195,321
835,195,609
836,195,593
837,195,27
838,195,508
839,195,292
840,195,244
841,195,598
842,195,357
843,369,48
844,369,451
845,369,1024
846,369,34
847,369,155
848,369,130
849,369,42
850,369,569
851,369,996
852,369,547
853,369,200
854,369,357
855,369,404
856,369,636
857,57,321
858,57,48
859,57,609
860,57,1074
861,57,42
862,57,292
863,57,267
864,77,48
865,77,79
866,557,83
867,557,332
868,557,41
869,557,484
870,58,57
871,58,779
872,58,62
873,58,132
874,58,1015
875,58,402
876,58,268
877,58,347
878,58,687
879,58,678
880,58,212
881,58,442
882,58,467
883,58,47
884,58,40
885,58,1006
886,58,399
887,58,339
888,58,981
889,58,820
890,58,337
891,526,136
892,526,404
893,526,969
894,308,248
895,84,137
896,84,223
897,18,170
898,18,372
899,18,202
900,18,451
901,18,59
902,18,155
903,18,291
904,18,488
905,18,468
906,18,577
907,18,545
908,18,532
909,367,83
910,367,446
911,367,7
912,367,42
913,367,384
914,367,232
915,367,11
916,83,557
917,83,367
918,83,360
919,83,46
920,83,404
921,443,11
922,443,200
923,246,136
924,246,325
925,423,598
926,116,74
927,116,263
928,69,74
929,69,263
930,170,18
931,170,202
932,170,451
933,170,155
934,170,291
935,170,488
936,170,468
937,170,577
938,170,532
939,168,577
940,186,493
941,186,291
942,186,577
943,186,8
944,372,18
945,372,577
946,45,483
947,45,277
948,45,433
949,93,834
950,93,514
951,93,565
952,413,384
953,363,609
954,363,458
955,363,7
956,363,218
957,363,386
958,363,136
959,363,598
960,363,245
961,363,52
962,363,61
963,363,507
964,363,434
965,363,117
966,247,34
967,247,155
968,247,503
969,247,598
970,584,478
971,584,273
972,584,612
973,584,224
974,584,200
975,584,25
976,584,52
977,584,420
978,252,528
979,143,618
980,494,609
981,494,104
982,494,524
983,494,560
984,494,474
985,494,325
986,235,555
987,235,602
988,235,204
989,235,74
990,235,263
991,555,235
992,555,602
993,555,204
994,555,74
995,555,263
996,555,415
997,602,235
998,602,555
999,602,74
1000,602,263
1001,204,235
1002,204,555
1003,204,74
1004,204,263
1005,74,116
1006,74,69
1007,74,235
1008,74,555
1009,74,602
1010,74,204
1011,74,263
1012,263,116
1013,263,69
1014,263,235
1015,263,555
1016,263,602
1017,263,204
1018,263,74
1019,309,577
1020,23,416
1021,23,217
1022,23,565
1023,173,496
1024,619,321
1025,619,609
1026,480,262
1027,619,292
1028,619,262
1029,601,176
1030,221,36
1031,221,451
1032,221,34
1033,221,155
1034,221,355
1035,221,274
1036,221,236
1037,221,135
1038,221,63
1039,221,456
1040,221,374
1041,140,519
1042,140,34
1043,140,155
1044,140,598
1045,140,224
1046,140,545
1047,140,52
1048,140,193
1049,140,350
1050,140,129
1051,140,105
1052,581,640
1053,581,161
1054,581,321
1055,581,932
1056,581,760
1057,581,594
1058,581,1116
1059,581,905
1060,581,320
1061,581,195
1062,581,18
1063,581,270
1064,581,83
1065,581,443
1066,581,852
1067,581,740
1068,581,854
1069,581,494
1070,581,869
1071,581,968
1072,581,475
1073,581,574
1074,581,482
1075,581,410
1076,581,509
1077,581,313
1078,581,839
1079,581,216
1080,581,651
1081,581,407
1082,581,178
1083,581,335
1084,581,771
1085,581,238
1086,581,142
1087,581,101
1088,581,132
1089,581,450
1090,581,370
1091,581,609
1092,581,751
1093,581,176
1094,581,283
1095,581,297
1096,581,269
1097,581,1078
1098,581,159
1099,581,1023
1100,581,107
1101,581,362
1102,581,631
1103,581,349
1104,581,519
1105,581,1021
1106,581,295
1107,581,34
1108,581,149
1109,581,428
1110,581,435
1111,581,705
1112,581,817
1113,581,566
