#ID,TF,index
0,EYA2,0
1,HOXA9,1
2,MCM5,2
3,GATA2,3
4,TEAD2,4
5,NR3C2,5
6,RUNX1T1,6
7,ELF1,7
8,CBX7,8
9,NUPR1,9
10,TRIB3,10
11,NFE2,11
12,MYC,12
13,KLF3,13
14,MLLT3,14
15,ZBTB20,15
16,SPI1,16
17,HDAC7,17
18,IRF6,18
19,GFI1B,19
20,PGR,20
21,MCM4,21
22,PRDM16,22
23,VDR,23
24,DACH1,24
25,KLF6,25
26,IRF8,26
27,CBFB,27
28,MEIS1,28
29,NOTCH1,29
30,MEF2C,30
31,MAML3,31
32,NFIA,32
33,CTR9,33
34,RAG2,34
35,ESR1,35
36,NDN,36
37,HNF4A,37
38,XRCC6,38
39,RORA,39
40,SATB1,40
41,TSC22D3,41
42,HNRNPAB,42
43,XPC,43
44,ELL2,44
45,IKZF1,45
46,MYCN,46
47,MCM7,47
48,HLF,48
49,SOX18,49
50,REL,50
51,MECOM,51
52,BTG2,52
53,RARB,53
54,H1F0,54
55,CD7,55
56,HMGB2,56
57,FOXO1,57
58,RUNX2,58
59,PBX1,59
60,YBX1,60
