#ID,Gene,index
0,NFAT5,0
1,REXO4,1
2,ORC2,2
3,IRF8,3
4,XRCC6,4
5,GTF2F1,5
6,NFKBIA,6
7,MAPK1,7
8,MAPK12,8
9,ZDHHC6,9
10,PHF10,10
11,ZBTB20,11
12,E2F4,12
13,CENPK,13
14,DEK,14
15,RPA1,15
16,CBX7,16
17,ERCC8,17
18,NFIA,18
19,ABL1,19
20,JUN,20
21,RNF4,21
22,SALL2,22
23,LMO4,23
24,NUPR1,24
25,SRSF1,25
26,STAT2,26
27,RB1,27
28,TLE2,28
29,HNRNPAB,29
30,SMARCA2,30
31,GFI1B,31
32,VDR,32
33,SPI1,33
34,SATB1,34
35,JARID2,35
36,IRF7,36
37,RUNX1T1,37
38,HDAC2,38
39,HDGF,39
40,PRDM16,40
41,GATA2,41
42,ZBTB16,42
43,BTAF1,43
44,TTF2,44
45,RORC,45
46,IKZF1,46
47,NR3C2,47
48,HIF3A,48
49,TRPS1,49
50,WDR5,50
51,FEM1B,51
52,MECOM,52
53,HDAC11,53
54,RELB,54
55,TSC22D3,55
56,BATF2,56
57,CTR9,57
58,MYC,58
59,CBFB,59
60,YBX1,60
61,TRIB3,61
62,IRF9,62
63,HDAC7,63
64,LZTS1,64
65,PLAG1,65
66,SPO11,66
67,MYCN,67
68,CSRP3,68
69,TEAD2,69
70,ZFP467,70
71,RUVBL2,71
72,ZEB2,72
73,PA2G4,73
74,APBB1,74
75,HCFC1,75
76,TOPORS,76
77,NFE2,77
78,RPA2,78
79,MLLT3,79
80,TAF12,80
81,RARB,81
82,SNRPB,82
83,NDN,83
84,EPAS1,84
85,MCM6,85
86,XPC,86
87,EYA2,87
88,BTG2,88
89,PBX1,89
90,FOXO1,90
91,DDX58,91
92,RPS6KA5,92
93,ELP2,93
94,IRF6,94
95,ARID3B,95
96,H1F0,96
97,ZFP36,97
98,POLR1B,98
99,MCM5,99
100,HLF,100
101,RORA,101
102,NFATC2,102
103,ATF7,103
104,CREB5,104
105,MED16,105
106,MIS18BP1,106
107,TCF19,107
108,EGR1,108
109,SOX18,109
110,POLR2B,110
111,PHB2,111
112,ELF1,112
113,RAD51,113
114,ZDHHC13,114
115,KLF6,115
116,SLA2,116
117,MYB,117
118,XRCC3,118
119,MCM3,119
120,MEIS1,120
121,REL,121
122,HMGB2,122
123,DDX20,123
124,NAP1L3,124
125,E2F8,125
126,MCM4,126
127,MCM2,127
128,MAML3,128
129,MXD3,129
130,ZBTB38,130
131,TLR4,131
132,MCM7,132
133,EBF1,133
134,GTF2H1,134
135,FCGR3,135
136,EZR,136
137,MIS12,137
138,AKAP8L,138
139,TARS,139
140,TCN2,140
141,USP10,141
142,DEF8,142
143,GNG11,143
144,RGCC,144
145,TBC1D5,145
146,DNAJC10,146
147,RHOF,147
148,LAP3,148
149,RGS2,149
150,ITGAL,150
151,GIMAP5,151
152,APOE,152
