#ID,TF,index
0,SRSF1,0
1,PHB2,1
2,ZFP110,2
3,TSC22D3,3
4,MCM6,4
5,JUN,5
6,LMO4,6
7,ABL1,7
8,MEIS1,8
9,PBX1,9
10,NFATC1,10
11,CREB5,11
12,RB1,12
13,EYA1,13
14,PGR,14
15,EPOR,15
16,MYB,16
17,HCLS1,17
18,HDAC11,18
19,SLA2,19
20,ZZZ3,20
21,GTF2H1,21
22,NR3C2,22
23,MEF2C,23
24,GATA2,24
25,MCM3,25
26,ABTB1,26
27,ZFP467,27
28,FOS,28
29,ELF4,29
30,GLIS2,30
31,GATA1,31
32,JARID2,32
33,XAB2,33
34,BUB3,34
35,ERCC8,35
36,POLR3F,36
37,NRF1,37
38,PLAG1,38
39,MAPK9,39
40,MYNN,40
41,MAPK1,41
42,E2F4,42
43,CBX7,43
44,PRDM5,44
45,ZSCAN21,45
46,IKZF1,46
47,NFXL1,47
48,NFIA,48
49,AFF4,49
50,BATF2,50
51,DDX58,51
52,AHR,52
53,POLR1B,53
54,MIS18BP1,54
55,ZFP592,55
56,ID2,56
57,STAT3,57
58,SPI1,58
59,KLF3,59
60,RELB,60
61,MAPK12,61
62,YBX1,62
63,TTF1,63
64,HDAC2,64
65,RAD51,65
66,REXO4,66
67,MCM4,67
68,FEM1B,68
69,DCP1A,69
70,RUNX1T1,70
71,HCFC1,71
72,AHCTF1,72
73,PHF10,73
74,TCF12,74
75,TLR4,75
76,GFI1B,76
77,ZFP36,77
78,EPAS1,78
79,BMI1,79
80,SOX18,80
81,HNRNPAB,81
82,SMARCA2,82
83,XRCC6,83
84,PRDM16,84
85,MCM2,85
86,GTF3C3,86
87,THRB,87
88,HIST1H1C,88
89,RORA,89
90,TCF19,90
91,HDAC9,91
92,EYA2,92
93,SMAD2,93
94,DEK,94
95,ZEB2,95
96,ZFP30,96
97,MYC,97
98,CENPK,98
99,TAF12,99
100,NDN,100
101,VDR,101
102,ZBTB43,102
103,PWP1,103
104,RUNX2,104
105,SNRPB,105
106,GFI1,106
107,MYCN,107
108,REL,108
109,HDGF,109
110,PML,110
111,NR4A1,111
112,H1F0,112
113,CITED4,113
114,TEAD3,114
115,TOX4,115
116,IRF1,116
117,ETS1,117
118,CSRP3,118
119,KLF1,119
120,NCOA6,120
121,ZKSCAN6,121
122,EGR1,122
123,SATB1,123
124,ZDHHC13,124
125,HOXA9,125
126,RORC,126
127,MCM7,127
128,PPARGC1A,128
129,CBFB,129
130,RNF4,130
131,VHL,131
132,NOTCH1,132
133,SALL2,133
134,SP4,134
135,EBF1,135
136,HDAC7,136
137,RNF19A,137
138,ESR1,138
139,IRF8,139
140,FOXO1,140
141,ORC2,141
142,ZBTB10,142
143,MXD3,143
144,ELP3,144
145,IKZF2,145
146,XRCC5,146
147,HDAC10,147
148,NFAT5,148
149,NUPR1,149
150,BTAF1,150
151,RAI14,151
152,NR2C1,152
153,TRIB3,153
154,NFE2,154
155,CNOT7,155
156,PA2G4,156
157,ZKSCAN17,157
158,MED16,158
159,E2F8,159
160,TRPS1,160
161,IFI204,161
162,HLF,162
163,ZFP143,163
164,TLE2,164
165,CTR9,165
166,KLF6,166
167,SNAPC3,167
168,MECOM,168
169,SOX6,169
170,ZDHHC6,170
171,E2F6,171
172,ELP2,172
173,LZTS1,173
174,IRF6,174
175,RUVBL2,175
176,GTF2F1,176
177,ZBTB20,177
178,XPC,178
179,HMGB2,179
180,APBB1,180
181,TAF1,181
182,GTF2E1,182
183,SPO11,183
184,ELL2,184
185,ZFP275,185
186,ARID3B,186
187,TOPORS,187
188,NFATC2,188
189,IRF5,189
190,MCM5,190
191,RARB,191
192,XRCC3,192
193,PRDM4,193
194,NFE2L2,194
195,BLZF1,195
196,NFKBIA,196
197,TEAD2,197
198,TSHZ3,198
199,POLR2B,199
200,HNF4A,200
201,DDX20,201
202,BTG2,202
203,TTF2,203
