G180	G132	1
G79	G46	1
G42	G107	1
G42	G65	1
G42	G12	1
G122	G639	1
G122	G5	1
G122	G584	1
G122	G111	1
G122	G454	1
G78	G104	1
G15	G598	1
G138	G28	1
G138	G97	1
G138	G37	1
G138	G687	1
G138	G57	1
G117	G135	1
G117	G122	1
G117	G28	1
G117	G46	1
G117	G104	1
G117	G75	1
G28	G122	1
G28	G5	1
G28	G504	1
G28	G466	1
G28	G10	1
G28	G194	1
G28	G58	1
G140	G122	1
G140	G46	1
G140	G128	1
G140	G104	1
G140	G153	1
G31	G694	1
G31	G154	1
G31	G58	1
G24	G58	1
G106	G76	1
G106	G56	1
G106	G58	1
G76	G29	1
G76	G106	1
G76	G8	1
G71	G12	1
G64	G229	1
G64	G196	1
G179	G104	1
G200	G128	1
G125	G16	1
G56	G655	1
G56	G104	1
G56	G58	1
G46	G97	1
G46	G132	1
G116	G369	1
G139	G7	1
G139	G58	1
G32	G132	1
G5	G678	1
G5	G644	1
G5	G429	1
G5	G138	1
G5	G28	1
G5	G234	1
G5	G504	1
G5	G194	1
G5	G630	1
G5	G60	1
G5	G58	1
G166	G644	1
G41	G122	1
G23	G5	1
G23	G104	1
G16	G97	1
G97	G654	1
G97	G372	1
G97	G335	1
G97	G64	1
G97	G48	1
G97	G77	1
G107	G64	1
G107	G596	1
G120	G28	1
G100	G97	1
G188	G655	1
G188	G10	1
G154	G515	1
G154	G699	1
G194	G28	1
G194	G234	1
G194	G127	1
G194	G466	1
G194	G10	1
G194	G104	1
G194	G667	1
G132	G634	1
G132	G229	1
G132	G24	1
G132	G104	1
G132	G58	1
G152	G138	1
G152	G31	1
G22	G3	1
G37	G466	1
G149	G655	1
G149	G90	1
G14	G138	1
G14	G196	1
G38	G122	1
G128	G200	1
G128	G37	1
G103	G57	1
G191	G5	1
G12	G639	1
G12	G28	1
G12	G5	1
G12	G58	1
G108	G97	1
G108	G126	1
G60	G16	1
G60	G97	1
G70	G74	1
G104	G161	1
G104	G46	1
G104	G25	1
G104	G169	1
G123	G58	1
G82	G655	1
G134	G596	1
G58	G471	1
G58	G139	1
G58	G23	1
G58	G75	1
G57	G122	1
G57	G15	1
G57	G28	1
G57	G106	1
G57	G651	1
G57	G327	1
G57	G466	1
G57	G97	1
G57	G169	1
G57	G58	1
G74	G56	1
G90	G229	1
G160	G104	1
G160	G57	1
G101	G104	1
G62	G79	1
G7	G413	1
G7	G598	1
G7	G97	1
G7	G12	1
G72	G354	1
G72	G639	1
G72	G269	1
G72	G34	1
G72	G309	1
G72	G600	1
G72	G98	1
G72	G399	1
G72	G661	1
G72	G448	1
G72	G559	1
G72	G223	1
G72	G605	1
G72	G579	1
G52	G620	1
G52	G267	1
G52	G677	1
G52	G374	1
G52	G240	1
G52	G150	1
G52	G202	1
G52	G43	1
G52	G662	1
G52	G510	1
G52	G452	1
G52	G122	1
G52	G492	1
G52	G317	1
G52	G556	1
G52	G136	1
G52	G270	1
G52	G81	1
G52	G145	1
G52	G119	1
G52	G59	1
G52	G61	1
G52	G357	1
G52	G10	1
G52	G37	1
G52	G128	1
G52	G505	1
G52	G84	1
G52	G232	1
G52	G12	1
G52	G108	1
G52	G60	1
G52	G528	1
G52	G134	1
G52	G355	1
G52	G395	1
G52	G247	1
G52	G441	1
G52	G198	1
G52	G555	1
G52	G689	1
G52	G226	1
G52	G83	1
G52	G95	1
G195	G141	1
G79	G633	1
G79	G129	1
G79	G64	1
G202	G155	1
G202	G77	1
G129	G79	1
G129	G104	1
G98	G72	1
G98	G354	1
G98	G639	1
G98	G269	1
G98	G34	1
G98	G655	1
G98	G335	1
G98	G309	1
G98	G600	1
G98	G577	1
G98	G399	1
G98	G54	1
G98	G661	1
G98	G448	1
G98	G559	1
G98	G386	1
G98	G473	1
G98	G223	1
G98	G605	1
G98	G579	1
G98	G551	1
G113	G36	1
G113	G151	1
G113	G170	1
G155	G202	1
G11	G28	1
G165	G172	1
G165	G144	1
G165	G175	1
G69	G558	1
G201	G64	1
G201	G448	1
G201	G559	1
G201	G105	1
G42	G655	1
G42	G314	1
G42	G97	1
G42	G100	1
G42	G93	1
G42	G436	1
G171	G181	1
G122	G180	1
G122	G374	1
G122	G186	1
G122	G344	1
G122	G508	1
G122	G509	1
G122	G213	1
G122	G106	1
G122	G71	1
G122	G81	1
G122	G208	1
G122	G166	1
G122	G61	1
G122	G168	1
G122	G8	1
G122	G399	1
G122	G97	1
G122	G154	1
G122	G212	1
G122	G670	1
G122	G406	1
G122	G108	1
G122	G538	1
G122	G137	1
G122	G641	1
G122	G355	1
G122	G2	1
G78	G573	1
G78	G131	1
G35	G211	1
G35	G458	1
G35	G296	1
G35	G569	1
G35	G154	1
G35	G566	1
G35	G199	1
G35	G33	1
G35	G178	1
G138	G7	1
G138	G267	1
G138	G180	1
G138	G330	1
G138	G11	1
G138	G122	1
G138	G5	1
G138	G692	1
G138	G396	1
G138	G132	1
G138	G592	1
G138	G14	1
G138	G609	1
G138	G232	1
G117	G602	1
G117	G343	1
G117	G313	1
G117	G628	1
G117	G31	1
G117	G24	1
G117	G106	1
G117	G329	1
G117	G504	1
G117	G41	1
G117	G97	1
G117	G281	1
G117	G683	1
G117	G641	1
G117	G77	1
G117	G567	1
G28	G217	1
G28	G655	1
G28	G543	1
G28	G171	1
G28	G29	1
G28	G13	1
G28	G30	1
G28	G174	1
G28	G245	1
G28	G41	1
G28	G61	1
G28	G39	1
G28	G443	1
G28	G688	1
G28	G97	1
G28	G132	1
G28	G514	1
G28	G385	1
G28	G231	1
G28	G541	1
G28	G538	1
G28	G82	1
G28	G169	1
G28	G57	1
G28	G74	1
G28	G75	1
G28	G101	1
G28	G77	1
G140	G11	1
G140	G556	1
G140	G76	1
G140	G200	1
G140	G56	1
G140	G6	1
G140	G10	1
G140	G141	1
G140	G70	1
G140	G316	1
G140	G169	1
G140	G57	1
G140	G334	1
G140	G643	1
G31	G217	1
G31	G7	1
G31	G560	1
G31	G678	1
G31	G339	1
G31	G186	1
G31	G508	1
G31	G79	1
G31	G469	1
G31	G155	1
G31	G510	1
G31	G543	1
G31	G624	1
G31	G15	1
G31	G423	1
G31	G28	1
G31	G24	1
G31	G631	1
G31	G76	1
G31	G329	1
G31	G64	1
G31	G136	1
G31	G91	1
G31	G463	1
G31	G56	1
G31	G145	1
G31	G5	1
G31	G586	1
G31	G119	1
G31	G383	1
G31	G6	1
G31	G245	1
G31	G8	1
G31	G292	1
G31	G191	1
G31	G12	1
G31	G272	1
G31	G325	1
G31	G89	1
G31	G70	1
G31	G133	1
G31	G123	1
G31	G626	1
G31	G667	1
G31	G169	1
G31	G389	1
G31	G0	1
G31	G643	1
G31	G290	1
G31	G500	1
G31	G568	1
G31	G226	1
G24	G560	1
G24	G543	1
G24	G624	1
G24	G117	1
G24	G28	1
G24	G31	1
G24	G136	1
G24	G162	1
G24	G56	1
G24	G5	1
G24	G119	1
G24	G10	1
G24	G191	1
G24	G272	1
G24	G325	1
G24	G70	1
G24	G643	1
G76	G31	1
G76	G64	1
G106	G117	1
G106	G5	1
