#ID,TF,index
0,493,420
1,420,493
2,493,235
3,235,493
4,493,584
5,584,493
6,267,1205
7,544,1205
8,490,1205
9,251,1205
10,327,1205
11,46,1205
12,576,1205
13,579,1205
14,354,1205
15,343,1205
16,201,559
17,559,201
18,28,905
19,490,905
20,415,905
21,81,905
22,139,905
23,251,905
24,275,905
25,61,905
26,480,905
27,521,905
28,253,905
29,132,905
30,465,905
31,542,905
32,129,905
33,570,905
34,250,905
35,343,905
36,241,905
37,75,905
38,62,905
39,231,905
40,530,905
41,478,905
42,186,905
43,367,905
44,524,905
45,453,905
46,539,870
47,539,1060
48,539,1147
49,539,1514
50,539,1390
51,539,225
52,225,539
53,539,1257
54,539,327
55,327,539
56,539,1326
57,539,1173
58,539,313
59,313,539
60,539,1424
61,539,164
62,164,539
63,539,867
64,539,1169
65,539,343
66,343,539
67,539,1382
68,539,397
69,397,539
70,539,190
71,190,539
72,539,1602
73,539,1106
74,539,1086
75,539,68
76,68,539
77,539,58
78,58,539
79,539,1010
80,539,1457
81,539,863
82,539,1083
83,539,492
84,492,539
85,539,28
86,28,539
87,539,226
88,226,539
89,539,365
90,365,539
91,539,217
92,217,539
93,132,1363
94,480,1363
95,10,238
96,238,10
97,10,246
98,246,10
99,10,131
100,131,10
101,10,88
102,88,10
103,10,151
104,151,10
105,10,1523
106,10,436
107,436,10
108,10,260
109,260,10
110,10,363
111,363,10
112,10,251
113,251,10
114,10,159
115,159,10
116,10,525
117,525,10
118,10,408
119,408,10
120,10,200
121,200,10
122,10,242
123,242,10
124,10,175
125,175,10
126,10,192
127,192,10
128,10,60
129,60,10
130,10,46
131,46,10
132,10,258
133,258,10
134,10,480
135,480,10
136,10,284
137,284,10
138,10,1106
139,10,371
140,371,10
141,10,314
142,314,10
143,10,127
144,127,10
145,10,603
146,603,10
147,10,407
148,407,10
149,10,413
150,413,10
151,10,632
152,10,1123
153,10,513
154,513,10
155,10,19
156,19,10
157,10,368
158,368,10
159,10,152
160,152,10
161,10,968
162,10,564
163,564,10
164,10,1440
165,10,109
166,109,10
167,10,307
168,307,10
169,10,9
170,9,10
171,10,444
172,444,10
173,10,62
174,62,10
175,10,188
176,188,10
177,10,145
178,145,10
179,10,231
180,231,10
181,10,274
182,274,10
183,10,150
184,150,10
185,10,115
186,115,10
187,10,73
188,73,10
189,10,312
190,312,10
191,10,222
192,222,10
193,10,810
194,10,25
195,25,10
196,614,537
197,537,614
198,614,331
199,331,614
200,614,164
201,164,614
202,614,436
203,436,614
204,614,9
205,9,614
206,614,444
207,444,614
208,614,587
209,587,614
210,614,498
211,498,614
212,614,683
213,614,425
214,425,614
215,614,413
216,413,614
217,614,222
218,222,614
219,614,513
220,513,614
221,614,234
222,234,614
