#ID,TF,index
0,EPOR,0
1,FOS,1
2,IFI204,2
3,RNF4,3
4,MYC,4
5,TEAD2,5
6,NR2C1,6
7,HDAC7,7
8,PHF10,8
9,TAF1,9
10,ZBTB20,10
11,NCOA6,11
12,NUPR1,12
13,NFE2L2,13
14,MEIS1,14
15,ZDHHC13,15
16,PHB2,16
17,HNRNPAB,17
18,IKZF2,18
19,VDR,19
20,ID2,20
21,HDAC11,21
22,TTF2,22
23,ABTB1,23
24,SMAD2,24
25,TAF12,25
26,ELF4,26
27,NFATC1,27
28,REXO4,28
29,CSRP3,29
30,CBFB,30
31,STAT3,31
32,NFAT5,32
33,MAPK12,33
34,GFI1,34
35,PGR,35
36,GFI1B,36
37,XRCC6,37
38,CENPK,38
39,GATA2,39
40,ZKSCAN6,40
41,BTG2,41
42,ARID3B,42
43,PBX1,43
44,PWP1,44
45,E2F6,45
46,AHCTF1,46
47,RNF19A,47
48,MEF2C,48
49,HIST1H1C,49
50,XPC,50
51,POLR3F,51
52,HCLS1,52
53,SATB1,53
54,NOTCH1,54
55,ZZZ3,55
56,H1F0,56
57,RUNX2,57
58,TOX4,58
59,SPI1,59
60,MECOM,60
61,BMI1,61
62,BATF2,62
63,DDX58,63
64,RORC,64
65,ZFP30,65
66,NFATC2,66
67,SNRPB,67
68,TTF1,68
69,HOXA9,69
70,XRCC5,70
71,JARID2,71
72,MCM7,72
73,SNAPC3,73
74,GATA1,74
75,HDAC2,75
76,ZFP467,76
77,MAPK9,77
78,AHR,78
79,SOX6,79
80,SRSF1,80
81,BLZF1,81
82,VHL,82
83,EBF1,83
84,TSHZ3,84
85,ZFP110,85
86,MCM6,86
87,AFF4,87
88,ELP3,88
89,NDN,89
90,ESR1,90
91,SPO11,91
92,NR4A1,92
93,TCF19,93
94,PLAG1,94
95,CTR9,95
96,IRF6,96
97,GLIS2,97
98,ZFP275,98
99,CREB5,99
100,TSC22D3,100
101,POLR2B,101
102,REL,102
103,SALL2,103
104,HLF,104
105,RUNX1T1,105
106,ELL2,106
107,EPAS1,107
108,CBX7,108
109,TRPS1,109
110,DEK,110
111,TLR4,111
112,BTAF1,112
113,POLR1B,113
114,HDAC9,114
115,E2F8,115
116,IRF5,116
117,WDR5,117
118,KLF6,118
119,ZSCAN21,119
120,MIS18BP1,120
121,ZFP592,121
122,FOXO1,122
123,NRF1,123
124,TCF12,124
125,SLA2,125
126,GTF2F1,126
127,NFKBIA,127
128,NFE2,128
129,CNOT7,129
130,IRF1,130
131,GTF2E1,131
132,RELB,132
133,RORA,133
134,MYNN,134
135,RARB,135
136,ZBTB10,136
137,MED16,137
138,E2F4,138
139,ORC2,139
140,ABL1,140
141,ZFP143,141
142,DDX20,142
143,RB1,143
144,HDAC10,144
145,TRIB3,145
146,KLF1,146
147,XAB2,147
148,GTF3C3,148
149,IKZF1,149
150,LZTS1,150
151,MCM4,151
152,MCM5,152
153,EGR1,153
154,ERCC8,154
155,ZFP36,155
156,THRB,156
157,ETS1,157
158,PRDM16,158
159,EYA2,159
160,MYB,160
161,NFXL1,161
162,MAPK1,162
163,MYCN,163
164,XRCC3,164
165,HCFC1,165
166,TOPORS,166
167,MCM2,167
168,ZBTB43,168
169,HDGF,169
170,PPARGC1A,170
171,HNF4A,171
172,GTF2H1,172
173,PML,173
174,RAI14,174
175,APBB1,175
176,YBX1,176
177,PRDM5,177
178,CITED4,178
179,MCM3,179
180,LMO4,180
181,PRDM4,181
182,NFIA,182
183,FEM1B,183
184,PA2G4,184
185,ELP2,185
186,JUN,186
187,SMARCA2,187
188,RUVBL2,188
189,DCP1A,189
190,TEAD3,190
191,SP4,191
192,TLE2,192
193,HMGB2,193
194,BUB3,194
195,IRF8,195
196,ZEB2,196
197,KLF3,197
198,SOX18,198
199,MXD3,199
200,NR3C2,200
201,RAD51,201
202,EYA1,202
203,ZKSCAN17,203
204,ZDHHC6,204
