#ID,Gene,index
0,EPOR,0
1,FOS,1
2,IFI204,2
3,RNF4,3
4,MYC,4
5,TEAD2,5
6,NR2C1,6
7,HDAC7,7
8,PHF10,8
9,TAF1,9
10,ZBTB20,10
11,NCOA6,11
12,NUPR1,12
13,NFE2L2,13
14,MEIS1,14
15,ZDHHC13,15
16,PHB2,16
17,HNRNPAB,17
18,IKZF2,18
19,VDR,19
20,ID2,20
21,HDAC11,21
22,TTF2,22
23,ABTB1,23
24,SMAD2,24
25,TAF12,25
26,ELF4,26
27,NFATC1,27
28,REXO4,28
29,CSRP3,29
30,CBFB,30
31,STAT3,31
32,NFAT5,32
33,MAPK12,33
34,GFI1,34
35,PGR,35
36,GFI1B,36
37,XRCC6,37
38,CENPK,38
39,GATA2,39
40,ZKSCAN6,40
41,BTG2,41
42,ARID3B,42
43,PBX1,43
44,PWP1,44
45,E2F6,45
46,AHCTF1,46
47,RNF19A,47
48,MEF2C,48
49,HIST1H1C,49
50,XPC,50
51,POLR3F,51
52,HCLS1,52
53,SATB1,53
54,NOTCH1,54
55,ZZZ3,55
56,H1F0,56
57,RUNX2,57
58,TOX4,58
59,SPI1,59
60,MECOM,60
61,BMI1,61
62,BATF2,62
63,DDX58,63
64,RORC,64
65,ZFP30,65
66,NFATC2,66
67,SNRPB,67
68,TTF1,68
69,HOXA9,69
70,XRCC5,70
71,JARID2,71
72,MCM7,72
73,SNAPC3,73
74,GATA1,74
75,HDAC2,75
76,ZFP467,76
77,MAPK9,77
78,AHR,78
79,SOX6,79
80,SRSF1,80
81,BLZF1,81
82,VHL,82
83,EBF1,83
84,TSHZ3,84
85,ZFP110,85
86,MCM6,86
87,AFF4,87
88,ELP3,88
89,NDN,89
90,ESR1,90
91,SPO11,91
92,NR4A1,92
93,TCF19,93
94,PLAG1,94
95,CTR9,95
96,IRF6,96
97,GLIS2,97
98,ZFP275,98
99,CREB5,99
100,TSC22D3,100
101,POLR2B,101
102,REL,102
103,SALL2,103
104,HLF,104
105,RUNX1T1,105
106,ELL2,106
107,EPAS1,107
108,CBX7,108
109,TRPS1,109
110,DEK,110
111,TLR4,111
112,BTAF1,112
113,POLR1B,113
114,HDAC9,114
115,E2F8,115
116,IRF5,116
117,WDR5,117
118,KLF6,118
119,ZSCAN21,119
120,MIS18BP1,120
121,ZFP592,121
122,FOXO1,122
123,NRF1,123
124,TCF12,124
125,SLA2,125
126,GTF2F1,126
127,NFKBIA,127
128,NFE2,128
129,CNOT7,129
130,IRF1,130
131,GTF2E1,131
132,RELB,132
133,RORA,133
134,MYNN,134
135,RARB,135
136,ZBTB10,136
137,MED16,137
138,E2F4,138
139,ORC2,139
140,ABL1,140
141,ZFP143,141
142,DDX20,142
143,RB1,143
144,HDAC10,144
145,TRIB3,145
146,KLF1,146
147,XAB2,147
148,GTF3C3,148
149,IKZF1,149
150,LZTS1,150
151,MCM4,151
152,MCM5,152
153,EGR1,153
154,ERCC8,154
155,ZFP36,155
156,THRB,156
157,ETS1,157
158,PRDM16,158
159,EYA2,159
160,MYB,160
161,NFXL1,161
162,MAPK1,162
163,MYCN,163
164,XRCC3,164
165,HCFC1,165
166,TOPORS,166
167,MCM2,167
168,ZBTB43,168
169,HDGF,169
170,PPARGC1A,170
171,HNF4A,171
172,GTF2H1,172
173,PML,173
174,RAI14,174
175,APBB1,175
176,YBX1,176
177,PRDM5,177
178,CITED4,178
179,MCM3,179
180,LMO4,180
181,PRDM4,181
182,NFIA,182
183,FEM1B,183
184,PA2G4,184
185,ELP2,185
186,JUN,186
187,SMARCA2,187
188,RUVBL2,188
189,DCP1A,189
190,TEAD3,190
191,SP4,191
192,TLE2,192
193,HMGB2,193
194,BUB3,194
195,IRF8,195
196,ZEB2,196
197,KLF3,197
198,SOX18,198
199,MXD3,199
200,NR3C2,200
201,RAD51,201
202,EYA1,202
203,ZKSCAN17,203
204,ZDHHC6,204
205,HAGH,205
206,RASAL3,206
207,PLXNC1,207
208,CHUK,208
209,RAB32,209
210,TMEM176A,210
211,GPR171,211
212,BIRC5,212
213,UBXN2B,213
214,TES,214
215,PRKAB1,215
216,TNFAIP2,216
217,TARS,217
218,STAP1,218
219,DCAF13,219
220,APEH,220
221,CLDN13,221
222,SACM1L,222
223,TFR2,223
224,PTDSS1,224
225,ME2,225
226,NAMPT,226
227,TCP11L2,227
228,TTLL12,228
229,UBA3,229
230,VPS41,230
231,STT3B,231
232,GM8995,232
233,GYPA,233
234,PPIL4,234
235,UTP4,235
236,MKI67,236
237,KPNA3,237
238,ZFP62,238
239,SMC2,239
240,SLC25A21,240
241,HAUS2,241
242,HARS2,242
243,EMILIN2,243
244,BUB1B,244
245,CRYZL2,245
246,LRRC14,246
247,USP37,247
248,CDC20,248
249,SLC20A1,249
250,OASL2,250
251,FAM234B,251
252,WDR75,252
253,WDR4,253
254,VIM,254
255,PFKM,255
256,CENPA,256
257,PQLC3,257
258,FASTKD2,258
259,FOXRED1,259
260,CCDC137,260
261,INCENP,261
262,TM7SF3,262
263,TBXAS1,263
264,ACSS1,264
265,KLHL6,265
266,FADS1,266
267,MMUT,267
268,GSKIP,268
269,GCLC,269
270,TUBGCP3,270
271,VWA5A,271
272,BID,272
273,ATP1B2,273
274,TMC6,274
275,ATP2A3,275
276,ANXA1,276
277,SMIM5,277
278,WDR6,278
279,CRIP2,279
280,YOD1,280
281,SAMD14,281
282,COLGALT1,282
283,TIPIN,283
284,ASF1B,284
285,SPIRE1,285
286,VKORC1L1,286
287,CELA1,287
288,2610035D17RIK,288
289,SMIM1,289
290,GDF3,290
291,SERPINF1,291
292,TMEM176B,292
293,NUP107,293
294,SPPL2B,294
295,NDE1,295
296,CAPN7,296
297,CISH,297
298,RBPMS,298
299,SLC41A3,299
300,GFM1,300
301,SLC19A1,301
302,PLA2G12A,302
303,RRM2,303
304,NARFL,304
305,GRINA,305
306,UHRF1,306
307,CDC7,307
308,SERPINB9,308
309,PDZK1IP1,309
310,VPS33B,310
311,HSD3B7,311
312,ABCB4,312
313,WLS,313
314,ZFP871,314
315,PRIM2,315
316,CEPT1,316
317,PIK3R2,317
318,APOE,318
319,ALAD,319
320,LRRC8C,320
321,ANXA6,321
322,ENPP4,322
323,TBC1D10C,323
324,TNFRSF13B,324
325,GBP2,325
326,TBC1D20,326
327,CD82,327
328,RFC5,328
329,STK25,329
330,IFITM1,330
331,ATP13A1,331
332,STEAP3,332
333,CTLA2A,333
334,PLIN2,334
335,SLC18A2,335
336,HMBS,336
337,ALDH1A1,337
338,TRIM47,338
339,OPTN,339
340,SEPT8,340
341,CYTH3,341
342,IL21R,342
343,ANXA5,343
344,PCP4L1,344
345,KRT18,345
346,TK1,346
347,CCNB2,347
348,AP1G2,348
349,HSDL1,349
350,ELAC2,350
351,CDCA3,351
352,MYH10,352
353,GLIPR2,353
354,HEMGN,354
355,PON2,355
356,MTFR1,356
357,AW112010,357
358,IARS,358
359,LIMD2,359
360,PRPF4,360
361,HERC4,361
362,PDCL,362
363,ATG12,363
364,ST6GALNAC4,364
365,PITPNB,365
366,AURKB,366
367,CD55,367
368,TRIM59,368
369,POLD1,369
370,C1QTNF12,370
371,LCP2,371
372,LIG1,372
373,CKAP2L,373
374,RNASE6,374
375,ITIH5,375
376,CES2G,376
377,GSTM5,377
378,SPC25,378
379,GM28875,379
380,MIS12,380
381,CYB5R3,381
382,RNF115,382
383,SLC31A1,383
384,TRIB2,384
385,FIGNL1,385
386,HEBP1,386
387,ANAPC2,387
388,FAM136A,388
389,OTUD6B,389
390,NXPE2,390
391,WDR55,391
392,NUP93,392
393,SPRYD4,393
394,MAPKAPK3,394
395,FTSJ3,395
396,PRIM1,396
397,SLC40A1,397
398,ARHGEF6,398
399,ZFP35,399
400,AQP9,400
401,STARD10,401
402,PMPCA,402
403,TANGO2,403
404,IFI44,404
405,RMND5B,405
406,CNN2,406
407,MTAP,407
408,PPAT,408
409,FKBP1A,409
410,ACAA2,410
411,RAB37,411
412,SERPINB1A,412
413,TMX3,413
414,GIMAP5,414
415,TGM2,415
416,DHFR,416
417,DRAM2,417
418,CUL4A,418
419,ATG4B,419
420,MINPP1,420
421,STOM,421
422,NUDT19,422
423,BAG2,423
424,ANGPT1,424
425,HPN,425
426,NSDHL,426
427,PPIC,427
428,THUMPD3,428
429,PIGQ,429
430,TIMM29,430
431,STX2,431
432,PPP2R1B,432
433,KIF22,433
434,SQOR,434
435,MAD2L1,435
436,GT(ROSA)26SOR,436
437,SERPINA3G,437
438,DCAF4,438
439,PJA2,439
440,MTHFD1,440
441,NAPSA,441
442,DNAJC11,442
443,ATL2,443
444,SLC11A2,444
445,PADI4,445
446,LY6A,446
447,SCFD1,447
448,SLC14A1,448
449,POLE3,449
450,ALKBH8,450
451,LONP1,451
452,TLK1,452
453,CAR1,453
454,ATAD1,454
455,UAP1,455
456,MT1,456
457,PRPS2,457
458,EXT2,458
459,IFI203,459
460,D10WSU102E,460
461,WDR73,461
462,CDT1,462
463,DOK2,463
464,TMEM109,464
465,DECR1,465
466,CASP3,466
467,CLPX,467
468,PQLC1,468
469,SDSL,469
470,TSPO2,470
471,GMPR,471
472,FZR1,472
473,APLP2,473
474,CTSC,474
475,METAP1,475
476,PSEN2,476
477,INTS13,477
478,NGLY1,478
479,EBI3,479
480,CDCA8,480
481,TUBGCP2,481
482,MGST3,482
483,CLCN4,483
484,EPDR1,484
485,GMNN,485
486,COA5,486
487,MPL,487
488,UCKL1,488
489,RASA3,489
490,DYNLT3,490
491,CPT2,491
492,TSPAN14,492
493,RNF13,493
494,SLC30A5,494
495,RHD,495
496,CD9,496
497,IARS2,497
498,GRAMD1A,498
499,RABIF,499
500,ABCB8,500
501,CAMK1,501
502,MMRN1,502
503,SQLE,503
504,MRPL37,504
505,EMILIN1,505
506,NARF,506
507,PGLYRP2,507
508,LSP1,508
509,USP10,509
510,TYMS,510
511,CEP70,511
512,CAD,512
513,DUSP2,513
514,2210016F16RIK,514
515,RGS2,515
516,POGLUT1,516
517,VPS16,517
518,BAP1,518
519,XPNPEP1,519
520,GCNT2,520
521,CTSE,521
522,GOLM1,522
523,GOLT1B,523
524,GNPDA1,524
525,TREML2,525
526,PICALM,526
527,PPOX,527
528,CUL2,528
529,LTB,529
530,TXNRD2,530
531,ISG20,531
532,MAVS,532
533,CSTF2,533
534,BYSL,534
535,CDC45,535
536,TSPAN33,536
537,CPT1A,537
538,JAK3,538
539,ARAP1,539
540,RFESD,540
541,RRM1,541
542,PWP2,542
543,MYL10,543
544,MUC13,544
545,SLC43A3,545
546,ST3GAL5,546
547,RCC1,547
548,TMEM186,548
549,HACD4,549
550,KEL,550
551,TMEM97,551
552,CPOX,552
553,ORC5,553
554,MEMO1,554
555,GIMAP6,555
556,RANGAP1,556
557,RAD51AP1,557
558,CTTN,558
559,ERMAP,559
560,GYPC,560
561,PBK,561
562,MSH6,562
563,GNG11,563
564,MFSD14B,564
565,PSMF1,565
566,TMEM129,566
567,RTP4,567
