G43	G29	1
G43	G41	1
G43	G22	1
G56	G313	1
G56	G52	1
G56	G237	1
G56	G535	1
G56	G327	1
G56	G598	1
G98	G509	1
G65	G500	1
G72	G56	1
G72	G6	1
G72	G277	1
G72	G26	1
G96	G113	1
G88	G70	1
G75	G22	1
G14	G102	1
G6	G73	1
G4	G101	1
G4	G598	1
G4	G113	1
G13	G59	1
G52	G313	1
G52	G624	1
G52	G38	1
G52	G113	1
G81	G56	1
G70	G297	1
G92	G603	1
G92	G73	1
G73	G507	1
G73	G587	1
G73	G14	1
G73	G535	1
G73	G120	1
G73	G131	1
G29	G14	1
G29	G535	1
G29	G468	1
G42	G73	1
G11	G507	1
G100	G427	1
G5	G525	1
G90	G122	1
G90	G85	1
G80	G62	1
G34	G56	1
G91	G52	1
G22	G98	1
G22	G52	1
G22	G113	1
G55	G598	1
G55	G73	1
G55	G18	1
G38	G92	1
G38	G73	1
G118	G507	1
G117	G507	1
G117	G113	1
G113	G169	1
G113	G98	1
G113	G509	1
G113	G258	1
G113	G297	1
G113	G541	1
G113	G4	1
G113	G354	1
G113	G48	1
G20	G59	1
G123	G223	1
G101	G294	1
G101	G73	1
G101	G22	1
G2	G131	1
G69	G485	1
G87	G355	1
G87	G222	1
G87	G15	1
G87	G565	1
G87	G339	1
G87	G155	1
G87	G206	1
G87	G193	1
G87	G473	1
G115	G507	1
G27	G125	1
G27	G82	1
G93	G14	1
G93	G339	1
G93	G473	1
G93	G129	1
G43	G568	1
G43	G73	1
G43	G42	1
G43	G187	1
G56	G242	1
G56	G95	1
G56	G232	1
G56	G110	1
G56	G383	1
G56	G297	1
G56	G75	1
G56	G99	1
G56	G24	1
G56	G49	1
G56	G19	1
G56	G70	1
G56	G222	1
G56	G73	1
G56	G5	1
G56	G55	1
G56	G466	1
G56	G556	1
G56	G523	1
G68	G443	1
G68	G5	1
G68	G364	1
G68	G50	1
G68	G89	1
G72	G115	1
G72	G383	1
G72	G440	1
G72	G88	1
G72	G39	1
G72	G60	1
G72	G118	1
G72	G466	1
G72	G298	1
G72	G556	1
G72	G46	1
G96	G144	1
G96	G172	1
G96	G58	1
G96	G61	1
G96	G52	1
G96	G404	1
G96	G91	1
G96	G118	1
G96	G298	1
G96	G46	1
G88	G14	1
G121	G157	1
G121	G50	1
G121	G470	1
G121	G78	1
G36	G5	1
G75	G42	1
G21	G569	1
G21	G14	1
G21	G58	1
G14	G93	1
G14	G88	1
G14	G21	1
G14	G58	1
G14	G6	1
G14	G19	1
G14	G22	1
G14	G86	1
G58	G21	1
G58	G14	1
G58	G8	1
G61	G96	1
G10	G420	1
G10	G569	1
G10	G44	1
G10	G104	1
G10	G64	1
G10	G67	1
G10	G119	1
G10	G510	1
G10	G155	1
G10	G206	1
G10	G447	1
G10	G623	1
G10	G187	1
G10	G411	1
G6	G507	1
G6	G372	1
G6	G56	1
G6	G341	1
G6	G386	1
G6	G14	1
G6	G596	1
G6	G535	1
G6	G458	1
G6	G86	1
G51	G464	1
G51	G213	1
G51	G313	1
G51	G59	1
G51	G4	1
G51	G13	1
G59	G347	1
G59	G213	1
G59	G313	1
G59	G531	1
G59	G288	1
G59	G416	1
G59	G51	1
G59	G4	1
G59	G13	1
G59	G177	1
G59	G353	1
G59	G613	1
G59	G276	1
G4	G213	1
G4	G313	1
G4	G51	1
G4	G59	1
G4	G13	1
G13	G213	1
G13	G313	1
G13	G288	1
G13	G51	1
G13	G4	1
G13	G177	1
G13	G353	1
G13	G20	1
G35	G554	1
G35	G22	1
G35	G273	1
G52	G241	1
G52	G2	1
G52	G208	1
G52	G561	1
G52	G148	1
G52	G383	1
G52	G94	1
G52	G56	1
G52	G186	1
G52	G168	1
G52	G96	1
G52	G284	1
G52	G121	1
G52	G75	1
G52	G598	1
G52	G51	1
G52	G81	1
G52	G49	1
G52	G575	1
G52	G92	1
G52	G16	1
G52	G398	1
G52	G133	1
G52	G564	1
G52	G421	1
G52	G530	1
G52	G247	1
G52	G86	1
G52	G37	1
G52	G48	1
G52	G54	1
G52	G131	1
G8	G58	1
G8	G73	1
G49	G598	1
G81	G598	1
G44	G355	1
G44	G420	1
G44	G456	1
G44	G454	1
G44	G569	1
G44	G350	1
G44	G10	1
G44	G369	1
G44	G104	1
G44	G64	1
G44	G67	1
G44	G119	1
G44	G510	1
G44	G345	1
G44	G60	1
G44	G173	1
G44	G155	1
G44	G364	1
G44	G206	1
G44	G614	1
G44	G22	1
G44	G275	1
G44	G321	1
G44	G149	1
G44	G447	1
G44	G623	1
G44	G327	1
G44	G187	1
G44	G525	1
G44	G411	1
G104	G355	1
G104	G420	1
G104	G456	1
G104	G454	1
G104	G569	1
G104	G350	1
G104	G10	1
G104	G369	1
G104	G44	1
G104	G64	1
G104	G67	1
G104	G119	1
G104	G510	1
G104	G345	1
G104	G60	1
G104	G173	1
G104	G155	1
G104	G364	1
G104	G206	1
G104	G614	1
G104	G22	1
G104	G275	1
G104	G321	1
G104	G149	1
G104	G447	1
G104	G623	1
G104	G327	1
G104	G187	1
G104	G525	1
G104	G411	1
G64	G355	1
G64	G420	1
G64	G456	1
G64	G454	1
G64	G569	1
G64	G350	1
G64	G10	1
G64	G369	1
G64	G44	1
G64	G104	1
G64	G67	1
G64	G119	1
G64	G510	1
G64	G345	1
G64	G60	1
G64	G173	1
G64	G155	1
G64	G364	1
G64	G206	1
G64	G614	1
G64	G22	1
G64	G275	1
G64	G321	1
G64	G149	1
G64	G447	1
G64	G623	1
G64	G327	1
G64	G187	1
G64	G525	1
G64	G411	1
G40	G456	1
G40	G454	1
G40	G60	1
G40	G173	1
G67	G355	1
G67	G420	1
G67	G456	1
G67	G454	1
G67	G569	1
G67	G350	1
G67	G10	1
G67	G369	1
G67	G44	1
G67	G104	1
G67	G64	1
G67	G119	1
G67	G510	1
G67	G345	1
G67	G60	1
G67	G173	1
G67	G155	1
G67	G364	1
G67	G206	1
G67	G614	1
G67	G22	1
G67	G275	1
G67	G321	1
G67	G149	1
G67	G447	1
G67	G623	1
G67	G327	1
G67	G187	1
G67	G525	1
G67	G411	1
G119	G355	1
G119	G420	1
G119	G456	1
G119	G454	1
G119	G569	1
G119	G350	1
G119	G10	1
G119	G369	1
G119	G44	1
G119	G104	1
G119	G64	1
G119	G67	1
G119	G510	1
G119	G345	1
G119	G60	1
G119	G173	1
G119	G155	1
G119	G364	1
G119	G206	1
G119	G614	1
G119	G22	1
G119	G275	1
G119	G321	1
G119	G149	1
G119	G447	1
G119	G623	1
G119	G327	1
G119	G187	1
G119	G525	1
G119	G411	1
G19	G282	1
G19	G476	1
G19	G125	1
G19	G65	1
G19	G72	1
G19	G262	1
G19	G14	1
G19	G161	1
G19	G35	1
G19	G394	1
G19	G24	1
G19	G39	1
G19	G375	1
G19	G28	1
G19	G398	1
G19	G38	1
G19	G211	1
G19	G118	1
G19	G126	1
G19	G117	1
G19	G471	1
G19	G71	1
G19	G160	1
G19	G583	1
G19	G573	1
G70	G450	1
G70	G197	1
G70	G42	1
G70	G30	1
G70	G398	1
G70	G50	1
G70	G22	1
G70	G117	1
G70	G466	1
G70	G86	1
G70	G279	1
G70	G555	1
G70	G128	1
G15	G87	1
G92	G543	1
G92	G232	1
G92	G137	1
G92	G507	1
G92	G151	1
G92	G617	1
G92	G169	1
G92	G289	1
G92	G517	1
G92	G318	1
G92	G386	1
G92	G475	1
G92	G35	1
G92	G39	1
G92	G486	1
G92	G119	1
G92	G612	1
G92	G542	1
G92	G377	1
G92	G132	1
G92	G540	1
G92	G295	1
G92	G421	1
G92	G91	1
G92	G118	1
G92	G82	1
G92	G466	1
G92	G467	1
G92	G423	1
G92	G250	1
G92	G239	1
G92	G548	1
G92	G549	1
G92	G478	1
G92	G187	1
G92	G523	1
G92	G46	1
G92	G498	1
G73	G101	1
G73	G79	1
G73	G151	1
G73	G87	1
G73	G383	1
G73	G301	1
G73	G144	1
G73	G450	1
G73	G68	1
G73	G341	1
G73	G517	1
G73	G297	1
G73	G440	1
G73	G265	1
G73	G518	1
G73	G36	1
G73	G32	1
G73	G479	1
G73	G99	1
G73	G336	1
G73	G13	1
G73	G8	1
G73	G81	1
G73	G49	1
G73	G575	1
G73	G111	1
G73	G375	1
G29	G425	1
G29	G300	1
