#ID,TF,index
0,SMAD2,0
1,ARID3B,1
2,ZBTB2,2
3,POLR2A,3
4,VHL,4
5,NR3C1,5
6,ARID3A,6
7,RAX2,7
8,HIF1A,8
9,REL,9
10,PBXIP1,10
11,APBB1,11
12,ZNF24,12
13,NR2C1,13
14,MLL3,14
15,SRSF10,15
16,SFPQ,16
17,KLF7,17
18,RAI14,18
19,TFAP2A,19
20,TGFB1I1,20
21,YBX1,21
22,ESRRG,22
23,DEK,23
24,TBX20,24
25,HESX1,25
26,PHF21A,26
27,ZNF471,27
28,EGF,28
29,SMAD5,29
30,ZHX3,30
31,STAT3,31
32,RNF14,32
33,NONO,33
34,E2F7,34
35,CENPK,35
36,RBBP4,36
37,UBTF,37
38,BTF3,38
39,TRIP6,39
40,MEIS1,40
41,TFAP4,41
42,ETV1,42
43,ZNF239,43
44,SNAI2,44
45,ISL1,45
46,MAPK10,46
47,HNRNPK,47
48,FOXJ1,48
49,GATAD2A,49
50,TRPS1,50
51,ZNF219,51
52,NFAT5,52
53,TRIP11,53
54,POLR3E,54
55,PHB2,55
56,U2AF1,56
57,GATA6,57
58,NFE2L3,58
59,CBX3,59
60,SKIL,60
61,MEIS2,61
62,POU3F1,62
63,MYBL2,63
64,ANKRD1,64
65,PHF17,65
66,SLA2,66
67,TCF4,67
68,CRABP2,68
69,GATA3,69
70,NAA15,70
71,ETS1,71
72,TEAD4,72
73,TCF7L1,73
74,LMX1B,74
75,POLR1A,75
76,CDCA7L,76
77,RUVBL1,77
78,BMPR1A,78
79,SATB2,79
80,LMO3,80
81,FUS,81
82,RAD51,82
83,KHSRP,83
84,JUND,84
85,TWIST1,85
86,KHDRBS2,86
87,SALL3,87
88,SIX6,88
89,SRSF2,89
90,ZKSCAN1,90
91,CEBPZ,91
92,PARN,92
93,PDCD11,93
94,MAML3,94
95,PLAGL2,95
96,DACH1,96
97,MED14,97
98,ZIC3,98
99,POLR1C,99
100,MCM7,100
101,TLE1,101
102,ETV7,102
103,KLF5,103
104,PITX2,104
105,SOX17,105
106,DAB2,106
107,ILF3,107
108,CNTRL,108
109,TRIM33,109
110,RBPJ,110
111,CUX1,111
112,MLLT3,112
113,SOX13,113
114,MAFF,114
115,RAI1,115
116,PPARA,116
117,MYOCD,117
118,PLAGL1,118
119,TRAF6,119
120,MAFG,120
121,TLE3,121
122,POU2AF1,122
123,DNMT3A,123
124,ARID5B,124
125,BCLAF1,125
126,HDGF,126
127,SERTAD2,127
128,AR,128
129,BCL11B,129
130,KAT6A,130
131,SOX4,131
132,SPIB,132
133,ETV3,133
134,ZFHX3,134
135,RNPS1,135
136,MEF2D,136
137,SOS2,137
138,ATRX,138
139,AEBP1,139
140,DDX54,140
141,ESPL1,141
142,PATZ1,142
143,ZNF589,143
144,PURA,144
145,AFF1,145
146,RORB,146
147,TEAD1,147
148,XRCC5,148
149,TRIM27,149
150,NCOA6,150
151,ZNF165,151
152,PDGFA,152
153,PRDM14,153
154,E2F3,154
155,MECOM,155
156,SOX7,156
157,TP53,157
158,SATB1,158
159,SNRPB,159
160,KLF6,160
161,GCM1,161
162,SNRPD1,162
163,HAND1,163
164,LZTS1,164
165,ID3,165
166,RBFOX2,166
167,SETBP1,167
168,SIRT1,168
169,WDR5,169
170,SSB,170
171,ZNF160,171
172,TCOF1,172
173,TBX3,173
174,ZNF8,174
175,MCM5,175
176,AIP,176
177,LHX1,177
178,NPM1,178
179,EOMES,179
180,BRWD1,180
181,GATA2,181
182,FOXH1,182
183,NFYB,183
184,ZNF398,184
185,UHRF1,185
186,FOXD3,186
187,ZNF202,187
188,RFXANK,188
189,RUNX1,189
190,NR0B1,190
191,ATF6,191
192,CRX,192
193,NFIC,193
194,ZBTB38,194
195,SALL2,195
196,SMAD6,196
197,POLR2D,197
198,WWP1,198
199,OTX2,199
200,CITED2,200
201,NKX3-1,201
202,FOXF1,202
203,TGFB1,203
204,GSC,204
205,ASB9,205
206,ARID4B,206
207,PSMD9,207
208,FOXK1,208
209,PPARGC1B,209
210,NFKBIA,210
211,PAWR,211
212,MSX1,212
213,SUPT7L,213
214,HOPX,214
215,DNMT3B,215
216,ELK3,216
217,EGR1,217
218,JMJD1C,218
219,PRIC285,219
220,MYBBP1A,220
221,BCL11A,221
222,EEF1A1,222
223,TFDP1,223
224,SFMBT1,224
225,ZEB2,225
226,NFATC1,226
227,HOXB3,227
228,SAP18,228
229,DAXX,229
230,EWSR1,230
231,SF1,231
232,SMARCC1,232
233,MIF,233
234,POLR2F,234
235,FXR1,235
236,ZIC2,236
237,IRF1,237
238,SCD5,238
239,ZNF83,239
240,HOXB6,240
241,ANKZF1,241
242,CREB3L2,242
243,SNAPC4,243
244,POLR2H,244
245,LIN28A,245
246,ZFP42,246
247,HELZ,247
248,ELAVL2,248
249,HNRNPD,249
250,POU2F2,250
251,ZRANB2,251
252,HIST1H1B,252
253,POLR2K,253
254,AES,254
255,HDAC9,255
256,SRSF6,256
257,APC,257
258,RUVBL2,258
259,ZNF238,259
260,POLR2G,260
261,CXXC1,261
262,SUPT16H,262
263,SHOX,263
264,DEDD2,264
265,SP100,265
266,LDB2,266
267,CTNNB1,267
268,AIRE,268
269,SMARCD1,269
270,MCM4,270
271,SRSF1,271
272,RBMX,272
273,DPF2,273
274,GTF3C4,274
275,SMG6,275
276,HNRNPAB,276
277,ID1,277
278,H1F0,278
279,TFE3,279
280,KLF8,280
281,ZNF142,281
282,CBFA2T2,282
283,POU5F1,283
284,SRC,284
285,FUBP1,285
286,DNAJC2,286
287,BMP2,287
288,NANOG,288
289,MITF,289
290,SP110,290
291,PA2G4,291
292,ASB4,292
293,MXI1,293
294,TLE2,294
295,NHLH2,295
296,RXRG,296
297,TRIM28,297
298,SHOX2,298
299,CCND1,299
300,BTG2,300
301,MLLT6,301
302,SOX2,302
303,ELL2,303
304,BARX2,304
305,NRIP1,305
306,ALYREF,306
307,NFATC3,307
308,CIITA,308
309,DNMT1,309
310,PER3,310
311,ANKRD6,311
312,TAF1L,312
313,HOXB4,313
314,PSIP1,314
315,ZNF107,315
316,BMP4,316
317,MED16,317
318,PARP1,318
319,HMGA1,319
320,ZNF587,320
321,FLI1,321
322,TLR4,322
323,LIMD1,323
324,FOXN3,324
325,ZFPM2,325
326,LEF1,326
327,SNAI1,327
328,SRSF3,328
329,CHAF1A,329
330,MCM3,330
331,CNBP,331
332,TCF19,332
333,GTF2H2,333
334,WWTR1,334
335,ASH2L,335
336,BHLHE40,336
337,ZNF146,337
338,UPF2,338
339,HOXB2,339
340,TLR7,340
341,SNAPC3,341
342,SMARCD3,342
343,CTBP1,343
344,ASXL1,344
345,CSRP2,345
346,NFIA,346
347,APBB2,347
348,ARNT2,348
349,HIF3A,349
350,POU2F1,350
351,RARG,351
352,MYCN,352
353,FOXJ2,353
354,TMF1,354
355,TRIP13,355
356,POLR2I,356
357,HOXB7,357
358,CSDE1,358
359,MCM6,359
360,POLR1B,360
361,ZNF585B,361
362,TCEA1,362
363,ENO1,363
364,YAF2,364
365,MCM2,365
366,ZNF488,366
367,ZEB1,367
368,HMGN2,368
369,SOX5,369
370,E2F4,370
371,HLX,371
372,MKI67IP,372
373,APEX1,373
374,ALS2CR8,374
375,PBX1,375
376,HAND2,376
377,MDM4,377
378,SOX3,378
379,CREB3L4,379
380,AFF4,380
381,CALCOCO1,381
382,LMO2,382
383,NFKBIB,383
384,GRHL1,384
385,UPF1,385
386,MXD4,386
387,PTMA,387
388,NFIB,388
389,PGR,389
390,STAT2,390
391,EZH2,391
392,ZNF764,392
393,XRCC6,393
394,RBM14,394
395,TRIM25,395
396,ILF2,396
397,GATA4,397
398,ETV4,398
399,GRHL2,399
400,RNF19A,400
401,IFI16,401
402,PRDM1,402
403,TRERF1,403
404,FOXP1,404
405,HCFC1,405
406,KAT7,406
407,TRIM22,407
408,DMBX1,408
409,EHMT2,409
