#ID,TF,index
0,TLR4,0
1,ARID3B,1
2,GTF2F1,2
3,TCF19,3
4,NR3C2,4
5,YBX1,5
6,ZFP467,6
7,SNRPB,7
8,PLAG1,8
9,RORA,9
10,ZFP36,10
11,VDR,11
12,ZBTB20,12
13,TRIB3,13
14,APBB1,14
15,HIF3A,15
16,SRSF1,16
17,HDAC7,17
18,TLE2,18
19,KLF6,19
20,MIS18BP1,20
21,ZDHHC6,21
22,TRPS1,22
23,NFAT5,23
24,BTAF1,24
25,EGR1,25
26,ELF1,26
27,XRCC3,27
28,GATA2,28
29,IKZF1,29
30,RAD51,30
31,HCFC1,31
32,NDN,32
33,H1F0,33
34,ABL1,34
35,ERCC8,35
36,PA2G4,36
37,HMGB2,37
38,IRF9,38
39,SPI1,39
40,HLF,40
41,MCM5,41
42,REXO4,42
43,ATF7,43
44,ZEB2,44
45,MYCN,45
46,MLLT3,46
47,MXD3,47
48,MAPK12,48
49,HDAC2,49
50,SMARCA2,50
51,PHB2,51
52,HNRNPAB,52
53,E2F4,53
54,RARB,54
55,E2F8,55
56,EBF1,56
57,SLA2,57
58,IRF6,58
59,REL,59
60,IRF7,60
61,MCM2,61
62,CSRP3,62
63,GTF2H1,63
64,MECOM,64
65,MEIS1,65
66,SATB1,66
67,XPC,67
68,FEM1B,68
69,TTF2,69
70,CENPK,70
71,FOXO1,71
72,BATF2,72
73,ZDHHC13,73
74,MCM4,74
75,RPS6KA5,75
76,STAT2,76
77,NFIA,77
78,ELP2,78
79,RUVBL2,79
80,GFI1B,80
81,RUNX1T1,81
82,NAP1L3,82
83,TOPORS,83
84,PRDM16,84
85,EYA2,85
86,CBFB,86
87,RB1,87
88,RELB,88
89,TEAD2,89
90,ORC2,90
91,RORC,91
92,MAML3,92
93,XRCC6,93
94,SALL2,94
95,SOX18,95
96,JARID2,96
97,JUN,97
98,PBX1,98
99,LMO4,99
100,LZTS1,100
101,PHF10,101
102,CBX7,102
103,NUPR1,103
104,DDX58,104
105,HDGF,105
106,DEK,106
107,MAPK1,107
108,MYB,108
109,MED16,109
110,TAF12,110
111,ZBTB38,111
112,CREB5,112
113,HDAC11,113
114,MCM7,114
115,DDX20,115
116,MCM6,116
117,NFATC2,117
118,ZBTB16,118
119,MCM3,119
120,EPAS1,120
121,POLR2B,121
122,IRF8,122
123,POLR1B,123
124,NFE2,124
125,TSC22D3,125
126,CTR9,126
127,NFKBIA,127
128,BTG2,128
129,SPO11,129
130,MYC,130
131,RNF4,131
