#ID,TF,index
0,309,101
1,101,309
2,309,258
3,258,309
4,309,69
5,69,309
6,5,379
7,227,379
8,251,379
9,65,379
10,223,379
11,310,320
12,320,310
13,310,299
14,299,310
15,310,705
16,310,261
17,261,310
18,310,552
19,310,37
20,37,310
21,310,253
22,253,310
23,310,547
24,310,160
25,160,310
26,310,224
27,224,310
28,310,120
29,120,310
30,5,461
31,223,461
32,5,423
33,300,423
34,227,423
35,203,423
36,60,9
37,9,60
38,60,227
39,227,60
40,60,813
41,60,263
42,263,60
43,60,111
44,111,60
45,60,266
46,266,60
47,60,175
48,175,60
49,60,618
50,60,112
51,112,60
52,60,128
53,128,60
54,60,184
55,184,60
56,60,269
57,269,60
58,60,800
59,60,137
60,137,60
61,60,26
62,26,60
63,60,180
64,180,60
65,317,357
66,167,357
67,102,398
68,14,398
69,4,132
70,132,4
71,4,41
72,41,4
73,4,39
74,39,4
75,4,84
76,84,4
77,4,68
78,68,4
79,4,18
80,18,4
81,4,117
82,117,4
83,4,210
84,210,4
85,4,270
86,270,4
87,4,184
88,184,4
89,4,73
90,73,4
91,4,213
92,213,4
93,4,38
94,38,4
95,4,252
96,252,4
97,4,101
98,101,4
99,4,159
100,159,4
101,4,219
102,219,4
103,4,6
104,6,4
105,4,275
106,275,4
107,4,299
108,299,4
109,4,12
110,12,4
111,4,272
112,272,4
113,4,148
114,148,4
115,4,284
116,284,4
117,4,32
118,32,4
119,4,163
120,163,4
121,4,143
122,143,4
123,4,59
124,59,4
125,4,303
126,303,4
127,4,51
128,51,4
129,4,10
130,10,4
131,4,19
132,19,4
133,144,38
134,38,144
135,5,594
136,227,594
137,58,594
138,223,594
139,73,132
140,132,73
141,73,39
142,39,73
143,73,299
144,299,73
145,73,18
146,18,73
147,73,117
148,117,73
149,73,272
150,272,73
151,73,148
152,148,73
153,73,210
154,210,73
155,73,32
156,32,73
157,73,143
158,143,73
159,73,59
160,59,73
161,73,213
162,213,73
163,73,38
164,38,73
165,73,303
166,303,73
167,73,252
168,252,73
169,73,51
170,51,73
171,73,159
172,159,73
173,73,142
174,142,73
175,73,10
176,10,73
177,73,19
178,19,73
179,14,517
180,14,355
181,14,102
182,102,14
183,14,537
184,14,573
185,14,719
186,14,244
187,244,14
188,14,765
189,14,187
190,187,14
191,14,752
192,277,160
193,160,277
194,277,652
195,277,41
196,41,277
197,277,84
198,84,277
199,277,680
200,277,68
201,68,277
202,277,131
203,131,277
204,277,306
205,306,277
206,277,779
207,277,80
208,80,277
209,277,27
210,27,277
211,277,317
212,317,277
213,277,532
214,277,184
215,184,277
216,277,715
217,277,298
218,298,277
219,277,150
220,150,277
221,277,35
222,35,277
223,277,382
224,277,641
225,277,195
226,195,277
227,277,244
228,244,277
229,277,101
230,101,277
231,277,373
232,277,281
233,281,277
234,277,219
235,219,277
236,277,176
237,176,277
238,277,189
239,189,277
240,277,814
241,277,632
242,277,232
243,232,277
244,277,768
245,277,154
246,154,277
247,277,1
248,1,277
249,277,618
250,277,284
251,284,277
252,277,336
253,277,223
254,223,277
255,277,167
256,167,277
257,277,163
258,163,277
259,277,675
260,277,249
261,249,277
262,277,460
263,277,234
264,234,277
265,277,152
266,152,277
267,277,248
268,248,277
269,277,327
270,277,62
271,62,277
272,25,197
273,197,25
274,25,792
275,25,107
276,107,25
277,25,300
278,300,25
279,25,199
280,199,25
281,25,132
282,132,25
283,25,260
284,260,25
285,25,89
286,89,25
287,25,227
288,227,25
289,25,299
290,299,25
291,25,760
292,25,268
293,268,25
294,25,99
295,99,25
296,25,18
297,18,25
298,25,117
299,117,25
300,25,123
301,123,25
302,25,304
303,304,25
304,25,232
305,232,25
306,25,148
307,148,25
308,25,286
309,286,25
310,25,296
311,296,25
312,25,271
313,271,25
314,25,402
315,25,143
316,143,25
317,25,24
318,24,25
319,25,59
320,59,25
321,25,213
322,213,25
323,25,303
324,303,25
325,25,252
326,252,25
327,25,51
328,51,25
329,25,96
330,96,25
331,25,416
332,25,19
333,19,25
334,148,197
335,197,148
336,148,170
337,170,148
338,148,107
339,107,148
340,148,300
341,300,148
342,148,199
