G309	G101	1
G101	G309	1
G309	G258	1
G258	G309	1
G309	G69	1
G69	G309	1
G5	G379	1
G227	G379	1
G251	G379	1
G65	G379	1
G223	G379	1
G310	G320	1
G320	G310	1
G310	G299	1
G299	G310	1
G310	G705	1
G310	G261	1
G261	G310	1
G310	G552	1
G310	G37	1
G37	G310	1
G310	G253	1
G253	G310	1
G310	G547	1
G310	G160	1
G160	G310	1
G310	G224	1
G224	G310	1
G310	G120	1
G120	G310	1
G5	G461	1
G223	G461	1
G5	G423	1
G300	G423	1
G227	G423	1
G203	G423	1
G60	G9	1
G9	G60	1
G60	G227	1
G227	G60	1
G60	G813	1
G60	G263	1
G263	G60	1
G60	G111	1
G111	G60	1
G60	G266	1
G266	G60	1
G60	G175	1
G175	G60	1
G60	G618	1
G60	G112	1
G112	G60	1
G60	G128	1
G128	G60	1
G60	G184	1
G184	G60	1
G60	G269	1
G269	G60	1
G60	G800	1
G60	G137	1
G137	G60	1
G60	G26	1
G26	G60	1
G60	G180	1
G180	G60	1
G317	G357	1
G167	G357	1
G102	G398	1
G14	G398	1
G4	G132	1
G132	G4	1
G4	G41	1
G41	G4	1
G4	G39	1
G39	G4	1
G4	G84	1
G84	G4	1
G4	G68	1
G68	G4	1
G4	G18	1
G18	G4	1
G4	G117	1
G117	G4	1
G4	G210	1
G210	G4	1
G4	G270	1
G270	G4	1
G4	G184	1
G184	G4	1
G4	G73	1
G73	G4	1
G4	G213	1
G213	G4	1
G4	G38	1
G38	G4	1
G4	G252	1
G252	G4	1
G4	G101	1
G101	G4	1
G4	G159	1
G159	G4	1
G4	G219	1
G219	G4	1
G4	G6	1
G6	G4	1
G4	G275	1
G275	G4	1
G4	G299	1
G299	G4	1
G4	G12	1
G12	G4	1
G4	G272	1
G272	G4	1
G4	G148	1
G148	G4	1
G4	G284	1
G284	G4	1
G4	G32	1
G32	G4	1
G4	G163	1
G163	G4	1
G4	G143	1
G143	G4	1
G4	G59	1
G59	G4	1
G4	G303	1
G303	G4	1
G4	G51	1
G51	G4	1
G4	G10	1
G10	G4	1
G4	G19	1
G19	G4	1
G144	G38	1
G38	G144	1
G5	G594	1
G227	G594	1
G58	G594	1
G223	G594	1
G73	G132	1
G132	G73	1
G73	G39	1
G39	G73	1
G73	G299	1
G299	G73	1
G73	G18	1
G18	G73	1
G73	G117	1
G117	G73	1
G73	G272	1
G272	G73	1
G73	G148	1
G148	G73	1
G73	G210	1
G210	G73	1
G73	G32	1
G32	G73	1
G73	G143	1
G143	G73	1
G73	G59	1
G59	G73	1
G73	G213	1
G213	G73	1
G73	G38	1
G38	G73	1
G73	G303	1
G303	G73	1
G73	G252	1
G252	G73	1
G73	G51	1
G51	G73	1
G73	G159	1
G159	G73	1
G73	G142	1
G142	G73	1
G73	G10	1
G10	G73	1
G73	G19	1
G19	G73	1
G14	G517	1
G14	G355	1
G14	G102	1
G102	G14	1
G14	G537	1
G14	G573	1
G14	G719	1
G14	G244	1
G244	G14	1
G14	G765	1
G14	G187	1
G187	G14	1
G14	G752	1
G277	G160	1
G160	G277	1
G277	G652	1
G277	G41	1
G41	G277	1
G277	G84	1
G84	G277	1
G277	G680	1
G277	G68	1
G68	G277	1
G277	G131	1
G131	G277	1
G277	G306	1
G306	G277	1
G277	G779	1
G277	G80	1
G80	G277	1
G277	G27	1
G27	G277	1
G277	G317	1
G317	G277	1
G277	G532	1
G277	G184	1
G184	G277	1
G277	G715	1
G277	G298	1
G298	G277	1
G277	G150	1
G150	G277	1
G277	G35	1
G35	G277	1
G277	G382	1
G277	G641	1
G277	G195	1
G195	G277	1
G277	G244	1
G244	G277	1
G277	G101	1
G101	G277	1
G277	G373	1
G277	G281	1
G281	G277	1
G277	G219	1
G219	G277	1
G277	G176	1
G176	G277	1
G277	G189	1
G189	G277	1
G277	G814	1
G277	G632	1
G277	G232	1
G232	G277	1
G277	G768	1
G277	G154	1
G154	G277	1
G277	G1	1
G1	G277	1
G277	G618	1
G277	G284	1
G284	G277	1
G277	G336	1
G277	G223	1
G223	G277	1
G277	G167	1
G167	G277	1
G277	G163	1
G163	G277	1
G277	G675	1
G277	G249	1
G249	G277	1
G277	G460	1
G277	G234	1
G234	G277	1
G277	G152	1
G152	G277	1
G277	G248	1
G248	G277	1
G277	G327	1
G277	G62	1
G62	G277	1
G25	G197	1
G197	G25	1
G25	G792	1
G25	G107	1
G107	G25	1
G25	G300	1
G300	G25	1
G25	G199	1
G199	G25	1
G25	G132	1
G132	G25	1
G25	G260	1
G260	G25	1
G25	G89	1
G89	G25	1
G25	G227	1
G227	G25	1
G25	G299	1
G299	G25	1
G25	G760	1
G25	G268	1
G268	G25	1
G25	G99	1
G99	G25	1
G25	G18	1
G18	G25	1
G25	G117	1
G117	G25	1
G25	G123	1
G123	G25	1
G25	G304	1
G304	G25	1
G25	G232	1
G232	G25	1
G25	G148	1
G148	G25	1
G25	G286	1
G286	G25	1
G25	G296	1
G296	G25	1
G25	G271	1
G271	G25	1
G25	G402	1
G25	G143	1
G143	G25	1
G25	G24	1
G24	G25	1
G25	G59	1
G59	G25	1
G25	G213	1
G213	G25	1
G25	G303	1
G303	G25	1
G25	G252	1
G252	G25	1
G25	G51	1
G51	G25	1
G25	G96	1
G96	G25	1
G25	G416	1
G25	G19	1
G19	G25	1
G148	G197	1
G197	G148	1
G148	G170	1
G170	G148	1
G148	G107	1
G107	G148	1
G148	G300	1
G300	G148	1
G148	G199	1
G199	G148	1
G148	G132	1
G132	G148	1
G148	G260	1
G260	G148	1
G148	G39	1
G39	G148	1
G148	G227	1
G227	G148	1
G148	G299	1
G299	G148	1
G148	G268	1
G268	G148	1
G148	G99	1
G99	G148	1
G148	G18	1
G18	G148	1
G148	G117	1
G117	G148	1
G148	G123	1
G123	G148	1
G148	G304	1
G304	G148	1
G148	G246	1
