#ID,TF,index
0,RB1,0
1,SPO11,1
2,CBFB,2
3,ZBTB16,3
4,E2F4,4
5,MCM3,5
6,DDX20,6
7,TOPORS,7
8,VDR,8
9,PBX1,9
10,MYCN,10
11,NFATC2,11
12,TLR4,12
13,MED16,13
14,RUVBL2,14
15,CENPK,15
16,GTF2F1,16
17,H1F0,17
18,ZFP36,18
19,FOXO1,19
20,YBX1,20
21,MXD3,21
22,SNRPB,22
23,EYA2,23
24,HDAC7,24
25,FEM1B,25
26,EGR1,26
27,HDAC11,27
28,MLLT3,28
29,NDN,29
30,RAD21,30
31,HLF,31
32,SALL2,32
33,TAF12,33
34,ZDHHC6,34
35,HDGF,35
36,HIF3A,36
37,PHF10,37
38,ABL1,38
39,SATB1,39
40,RAD51,40
41,ZDHHC13,41
42,RPA1,42
43,GFI1B,43
44,ATF7,44
45,MCM7,45
46,JUN,46
47,SPI1,47
48,SOX18,48
49,IRF6,49
50,PHB2,50
51,EPAS1,51
52,ELP2,52
53,POLR2B,53
54,IRF7,54
55,JARID2,55
56,CSRP3,56
57,LMO4,57
58,TRPS1,58
59,CBX7,59
60,RPS6KA5,60
61,XRCC3,61
62,MAML3,62
63,XRCC6,63
64,NFKBIA,64
65,MCM4,65
66,ELF1,66
67,HDAC2,67
68,NUPR1,68
69,NFIA,69
70,ZFP467,70
71,DEK,71
72,HNRNPAB,72
73,BATF2,73
74,MECOM,74
75,RELB,75
76,BTG2,76
77,MCM6,77
78,GTF2H1,78
79,EBF1,79
80,HMGB2,80
81,TLE2,81
82,TTF2,82
83,TRIB3,83
84,MYB,84
85,ZBTB38,85
86,KLF6,86
87,PLAG1,87
88,MIS18BP1,88
89,IRF8,89
90,IRF9,90
91,REL,91
92,LZTS1,92
93,MCM2,93
94,NFE2,94
95,RNF4,95
96,ZEB2,96
97,RUNX1T1,97
98,IKZF1,98
99,APBB1,99
100,SMARCA2,100
101,SRSF1,101
102,HCFC1,102
103,DDX58,103
104,ZBTB20,104
105,SLA2,105
106,PA2G4,106
107,TEAD2,107
108,NFAT5,108
109,MAPK12,109
110,MAPK1,110
111,RORC,111
112,CTR9,112
113,RORA,113
114,WDR5,114
115,RPA2,115
116,RARB,116
117,ORC2,117
118,TCF19,118
119,MEIS1,119
120,E2F8,120
121,BTAF1,121
122,REXO4,122
123,ERCC8,123
124,STAT2,124
125,XPC,125
126,PRDM16,126
127,NAP1L3,127
128,POLR1B,128
129,ARID3B,129
130,TSC22D3,130
131,NR3C2,131
132,GATA2,132
133,MCM5,133
134,CREB5,134
135,MYC,135
