#ID,Gene,index
0,IRF1,0
1,MAPK1,1
2,SATB1,2
3,HCFC1,3
4,IKZF1,4
5,TCF19,5
6,SRSF1,6
7,ELP3,7
8,PA2G4,8
9,PRDM5,9
10,MAPK9,10
11,HDAC10,11
12,STAT3,12
13,NFKBIA,13
14,GTF2H1,14
15,HNRNPAB,15
16,PPARGC1A,16
17,NFE2,17
18,RAD51,18
19,MCM5,19
20,BTAF1,20
21,RNF4,21
22,VHL,22
23,GATA1,23
24,TOPORS,24
25,CNOT7,25
26,AFF4,26
27,PLAG1,27
28,SOX18,28
29,IRF5,29
30,PRDM4,30
31,FOXO1,31
32,TEAD3,32
33,NFXL1,33
34,HNF4A,34
35,RUVBL2,35
36,HIST1H1C,36
37,TRPS1,37
38,AHCTF1,38
39,MAPK12,39
40,NCOA6,40
41,ELP2,41
42,ZFP275,42
43,GTF3C3,43
44,APBB1,44
45,IRF6,45
46,TCF12,46
47,ABTB1,47
48,ZEB2,48
49,XRCC3,49
50,TSC22D3,50
51,CREB5,51
52,RARB,52
53,ZSCAN21,53
54,HMGB2,54
55,GATA2,55
56,SLA2,56
57,MEF2C,57
58,DDX20,58
59,MCM7,59
60,DCP1A,60
61,PML,61
62,JUN,62
63,NFATC1,63
64,NRF1,64
65,SP4,65
66,PGR,66
67,HDAC9,67
68,KLF3,68
69,FEM1B,69
70,XPC,70
71,ZFP467,71
72,NFIA,72
73,SNAPC3,73
74,ZFP30,74
75,EPAS1,75
76,TEAD2,76
77,EPOR,77
78,GFI1B,78
79,SPO11,79
80,EYA1,80
81,MIS18BP1,81
82,NR3C2,82
83,CBFB,83
84,SMAD2,84
85,PHF10,85
86,NFAT5,86
87,H1F0,87
88,ZFP592,88
89,KLF6,89
90,CENPK,90
91,NOTCH1,91
92,RORC,92
93,HDAC2,93
94,SPI1,94
95,MCM3,95
96,IFI204,96
97,RUNX1T1,97
98,NR2C1,98
99,ID2,99
100,EYA2,100
101,REL,101
102,RUNX2,102
103,NFE2L2,103
104,AHR,104
105,TOX4,105
106,TTF2,106
107,PHB2,107
108,SNRPB,108
109,MYB,109
110,HDAC7,110
111,HOXA9,111
112,NDN,112
113,RB1,113
114,CTR9,114
115,E2F4,115
116,CBX7,116
117,EBF1,117
118,MYC,118
119,XAB2,119
120,CITED4,120
121,BMI1,121
122,ZBTB20,122
123,MCM6,123
124,TAF1,124
125,TAF12,125
126,HDAC11,126
127,TLR4,127
128,TSHZ3,128
129,XRCC6,129
130,ERCC8,130
131,ZZZ3,131
132,LZTS1,132
133,KLF1,133
134,REXO4,134
135,ESR1,135
136,SALL2,136
137,XRCC5,137
138,ZBTB43,138
139,ZDHHC6,139
140,MEIS1,140
141,BTG2,141
142,SMARCA2,142
143,TTF1,143
144,GTF2E1,144
145,PWP1,145
146,ZKSCAN6,146
147,PRDM16,147
148,MCM2,148
149,RELB,149
150,POLR1B,150
151,PBX1,151
152,NUPR1,152
153,BLZF1,153
154,HCLS1,154
155,TLE2,155
156,ARID3B,156
157,ETS1,157
158,JARID2,158
159,BUB3,159
160,IKZF2,160
161,MYNN,161
162,MECOM,162
163,ZFP110,163
164,MCM4,164
165,ZFP36,165
166,SOX6,166
167,E2F8,167
168,CSRP3,168
169,GLIS2,169
170,FOS,170
171,ORC2,171
172,HLF,172
173,NFATC2,173
174,DDX58,174
175,ZKSCAN17,175
176,E2F6,176
177,ZDHHC13,177
178,ABL1,178
179,VDR,179
180,ELL2,180
181,TRIB3,181
182,LMO4,182
183,POLR2B,183
184,NR4A1,184
185,RORA,185
186,ELF4,186
187,ZFP143,187
188,RAI14,188
189,IRF8,189
190,YBX1,190
191,THRB,191
192,ZBTB10,192
193,GTF2F1,193
194,BATF2,194
195,GFI1,195
196,HDGF,196
197,DEK,197
198,MED16,198
199,RNF19A,199
200,MXD3,200
201,POLR3F,201
202,EGR1,202
203,MYCN,203
204,MYO1G,204
205,PIK3C3,205
206,F11R,206
207,LEPROT,207
208,CCNG1,208
209,ANKRD27,209
210,GIMAP1,210
211,MFGE8,211
212,SEH1L,212
213,GIMAP5,213
214,TARS,214
215,ARHGAP4,215
216,STEAP3,216
217,TIFA,217
218,ALDH1A1,218
219,WDSUB1,219
220,TMEM168,220
221,ZKSCAN3,221
222,SPPL2A,222
223,PACS1,223
224,TYMS,224
225,NARF,225
226,VPS26C,226
227,SESN1,227
228,COQ8A,228
229,FAM234B,229
230,TMEM56,230
231,CD93,231
232,RCC1,232
233,PTCD3,233
234,KAT7,234
235,HSPH1,235
236,CD9,236
237,NUDCD1,237
238,VPS35,238
239,TNFAIP8,239
240,RNASE6,240
241,NUF2,241
242,MGST3,242
243,RMND5B,243
244,SEPT8,244
245,MAD2L1,245
246,MAN2A2,246
247,NAE1,247
248,LLGL1,248
249,WLS,249
250,INCENP,250
251,WDR6,251
252,NDC1,252
253,AURKA,253
254,MAVS,254
255,POGLUT1,255
256,LZTR1,256
257,ABITRAM,257
258,SNCA,258
259,RPAP1,259
260,RRM2,260
261,ANXA1,261
262,FAM168B,262
263,TSPAN33,263
264,AP1B1,264
265,EPS15,265
266,KEL,266
267,TSPAN14,267
268,DENND1C,268
269,CD48,269
270,H2-OB,270
271,SGTA,271
272,SIGIRR,272
273,UNK,273
274,CERS5,274
275,ST6GALNAC4,275
276,IPO4,276
277,WDR55,277
278,SQOR,278
279,ST3GAL5,279
280,UAP1L1,280
281,UBAP1,281
282,ITSN1,282
283,UBAC1,283
284,SLC16A1,284
285,MMRN1,285
286,SPTBN1,286
287,DTL,287
288,ABCG2,288
289,RAD51AP1,289
290,BYSL,290
291,PIK3IP1,291
292,TK1,292
293,PSMD9,293
294,ZFP945,294
295,GPR180,295
296,HIST1H2BC,296
297,PIGQ,297
298,RCOR1,298
299,HAGH,299
300,MYH10,300
301,PLEK,301
302,PRMT7,302
303,ANXA6,303
304,PSMF1,304
305,LCP1,305
306,AI506816,306
307,TFRC,307
308,SCARB1,308
309,KDM6A,309
310,BID,310
311,MPL,311
312,MYO1D,312
313,ARHGEF6,313
314,KRT18,314
315,HSD3B7,315
316,POLE3,316
317,CTLA2B,317
318,ABCD3,318
319,IL15,319
320,SLC38A5,320
321,ME2,321
322,PON2,322
323,ST3GAL6,323
324,ADSSL1,324
325,IARS2,325
326,CCNB1,326
327,RBPMS,327
328,PLBD2,328
329,1700017B05RIK,329
330,FTSJ1,330
331,BTRC,331
332,MFN2,332
333,ATP6V1A,333
334,RNF13,334
335,TNFRSF13B,335
336,AURKB,336
337,FOXRED1,337
338,NIF3L1,338
339,LCP2,339
340,TRMT6,340
341,MIOS,341
342,VPS33B,342
343,ZFP639,343
344,COPB1,344
345,SMC2,345
346,COL5A1,346
347,TRPV2,347
348,ZFP672,348
349,TRIM47,349
350,BTK,350
351,INTS13,351
352,FAM91A1,352
353,GLIPR2,353
354,TWSG1,354
355,PRPS2,355
356,NARFL,356
357,VIM,357
358,SLA,358
359,PLK1,359
360,AP5M1,360
361,STXBP4,361
362,PPAT,362
363,PHAX,363
364,SLC25A21,364
365,NGLY1,365
366,CDCA5,366
367,NOLC1,367
368,ELOVL1,368
369,EXT2,369
370,PRSS50,370
371,PRPF4,371
372,ATG4B,372
373,HACD3,373
374,4833439L19RIK,374
375,CNN2,375
376,NUDCD3,376
377,OPTN,377
378,NCEH1,378
379,APLP2,379
380,HACD4,380
381,HERC4,381
382,NEAT1,382
383,CES2G,383
384,EFTUD2,384
385,TMEM129,385
386,TRIB2,386
387,HELLS,387
388,GM4759,388
389,H2-DMB1,389
390,UBA7,390
391,LIG1,391
392,UHRF1,392
393,GM28875,393
394,MED22,394
395,TBL3,395
396,UROS,396
397,COLGALT1,397
398,FAAP100,398
399,FAM76B,399
400,PRKAB1,400
401,SGPP1,401
402,PPOX,402
403,PSEN2,403
404,HMBS,404
405,TUBGCP2,405
406,ZFP24,406
407,DIS3L2,407
408,ASB8,408
409,STX12,409
410,FNTA,410
411,METTL8,411
412,GRINA,412
413,TRIM59,413
414,ABCF3,414
415,NCAPH,415
416,SNAP23,416
417,RGS2,417
418,MINPP1,418
419,ASNS,419
420,MTFR1,420
421,PLD3,421
422,FAR1,422
423,NCAPG2,423
424,PGM1,424
425,UCKL1,425
426,SLC30A6,426
427,KIF22,427
428,NCAPD2,428
429,AMPD3,429
430,SELENBP1,430
431,ATP13A1,431
432,GOLM1,432
433,PLCB2,433
434,PMPCA,434
435,MAU2,435
436,D1ERTD622E,436
437,SPTLC1,437
438,VKORC1L1,438
439,TMEM64,439
440,COPS8,440
441,FARSB,441
442,ASAH1,442
443,RAB32,443
444,CENPA,444
445,DCAF13,445
446,IFI203,446
447,ARHGAP15,447
448,DCTD,448
449,GCLC,449
450,NCLN,450
451,ELAC2,451
452,ACAA2,452
453,ASF1B,453
454,WARS,454
455,CDCA8,455
456,FIGNL1,456
457,NUP88,457
458,ARHGEF18,458
459,SAMD14,459
460,CRBN,460
461,TIMM29,461
462,LDAH,462
463,RASSF5,463
464,PREP,464
465,WDR45B,465
466,ATAD1,466
467,EDC3,467
468,DPH6,468
469,PAFAH1B2,469
470,B3GALNT2,470
471,UMPS,471
472,NADK,472
473,NUP107,473
474,GFM1,474
475,SSX2IP,475
476,EPDR1,476
477,FTSJ3,477
478,PKLR,478
479,TMX3,479
480,ARL8B,480
481,FCHSD2,481
482,PBK,482
483,TMEM186,483
484,EIF2B1,484
485,RPP40,485
486,D230025D16RIK,486
487,ZYX,487
488,PLEC,488
489,CHP1,489
490,EZR,490
491,CYP20A1,491
492,TACC3,492
493,TMEM173,493
494,PIP4K2A,494
495,BCAP29,495
496,CDC45,496
497,NEDD1,497
498,HSDL1,498
499,CPQ,499
500,CAST,500
501,PGLYRP2,501
502,EXOC2,502
503,NT5DC1,503
504,CRIP2,504
505,CLPTM1L,505
506,OASL2,506
507,DNAJC5,507
508,LAPTM4B,508
509,CACFD1,509
510,TYK2,510
511,NECAP2,511
512,CD1D1,512
513,CD34,513
514,SLC30A5,514
515,CYTH4,515
516,GEMIN5,516
517,NDRG1,517
518,AK3,518
519,PDZK1IP1,519
520,BC005561,520
521,DYNLT3,521
522,JAK3,522
523,LDHB,523
524,PTGS1,524
525,FLOT2,525
526,TLK1,526
527,PITRM1,527
528,CD84,528
529,TAB1,529
530,METAP1,530
531,SLC18A2,531
532,DDX1,532
533,PTDSS2,533
534,PRKAA1,534
535,RMND5A,535
536,GUSB,536
537,ATP1B2,537
538,DCAF4,538
539,CYB5R1,539
540,ALG9,540
541,MAPKAPK3,541
542,LYZ2,542
543,PRIM2,543
544,RASAL3,544
545,PDE4B,545
546,GPKOW,546
547,YOD1,547
548,KIF20B,548
549,MAGED1,549
550,LRRFIP1,550
551,FAM45A,551
552,NUBP2,552
553,COG7,553
554,PLAC8,554
555,PAK1,555
556,UGCG,556
557,INTS8,557
558,UBE2C,558
559,ARMC8,559
560,ZFP961,560
561,CDK19,561
562,PACSIN2,562
563,RFC4,563
564,ACSS2,564
565,GYPA,565
566,ELMO1,566
567,CDC20,567
568,CYTIP,568
569,P2RX4,569
570,C1QTNF12,570
571,PICALM,571
572,JPT2,572
573,LMNA,573
574,TOM1L1,574
575,CCNF,575
576,GNG11,576
577,USP4,577
578,STAP1,578
579,TMEM177,579
580,CPT2,580
581,IFI30,581
582,CSGALNACT2,582
583,SMIM1,583
584,BUB1B,584
585,CYB5R3,585
586,KIDINS220,586
587,9430015G10RIK,587
588,TMEM185A,588
589,GNAI3,589
590,PRKCH,590
591,FECH,591
592,ADGRL4,592
593,TMEM176B,593
594,CCNE1,594
595,FKBP1A,595
596,CTPS,596
597,CNOT10,597
598,NUSAP1,598
599,CASP1,599
600,RABIF,600
601,RASA3,601
602,TES,602
603,HEATR5A,603
604,SETD2,604
605,YBX3,605
606,MMUT,606
607,VILL,607
608,GRAMD1A,608
609,UROD,609
610,CNIH1,610
611,KPNA3,611
612,SERPINB1A,612
613,HEMGN,613
614,TMEM263,614
615,RTP4,615
616,ITGA6,616
617,PSMD5,617
618,ZFP871,618
619,ARMT1,619
620,AAR2,620
621,NSD2,621
622,CKS1B,622
623,AP1G2,623
624,CALCRL,624
625,CD82,625
626,FZR1,626
627,CUL4A,627
628,CD63,628
629,ANKLE1,629
630,D10WSU102E,630
631,ATAD2,631
632,CELA1,632
633,ATL2,633
634,SEC23IP,634
635,ITFG1,635
636,NASP,636
637,SVIP,637
638,NXPE2,638
639,NET1,639
640,ICA1,640
641,TIE1,641
642,TMEM206,642
643,HARS2,643
644,PLA2G12A,644
645,MTHFD1,645
646,AHCYL1,646
647,AQP9,647
648,PROCR,648
649,MFSD1,649
650,GOLPH3,650
651,SNX10,651
652,RFC5,652
653,MTREX,653
654,VAV1,654
655,UBE2G2,655
656,MOGS,656
657,TMX1,657
658,TFG,658
659,FASTKD2,659
660,IGHM,660
661,ZFP322A,661
662,MBOAT2,662
663,ANAPC4,663
664,1700006J14RIK,664
665,UBA5,665
666,PUS7,666
667,LIMD2,667
668,NUDT4,668
669,GSR,669
670,PRKCQ,670
671,CLIC4,671
672,PPP6C,672
673,PSAT1,673
674,GSTM5,674
675,TMEM97,675
676,GT(ROSA)26SOR,676
677,PSTPIP1,677
678,CTTN,678
679,ADD2,679
680,OTUD6B,680
681,GANAB,681
682,SLC39A9,682
683,RGS1,683
684,PKM,684
685,MTMR6,685
686,TMEM68,686
687,CDT1,687
688,PIDD1,688
689,PTPN12,689
690,SLC43A3,690
691,SCARF1,691
692,NUP85,692
693,SUPT7L,693
694,ERMAP,694
695,RGS19,695
696,NSMAF,696
697,CHORDC1,697
698,HPCAL1,698
699,CLN5,699
700,UAP1,700
701,LSP1,701
702,COPG1,702
703,RNF213,703
704,ZFP655,704
705,PRKAR2B,705
706,TCP11L2,706
707,PSEN1,707
708,GIMAP6,708
709,ADAMTS10,709
710,TOP2A,710
711,HUS1,711
712,COPB2,712
713,USF3,713
714,MKI67,714
715,ANXA4,715
716,MIEF1,716
717,ABCB10,717
718,DNAJC11,718
719,ACSS1,719
720,VPS41,720
721,RFESD,721
722,WDR73,722
723,TMUB2,723
724,SCFD1,724
725,PLAA,725
726,BAG2,726
727,RNASEL,727
728,SNRNP200,728
729,WDR4,729
730,ICE1,730
731,NAPSA,731
732,GPR171,732
733,TASP1,733
734,CD55,734
735,TMEM164,735
736,RHOT1,736
737,PADI4,737
738,DRAM2,738
739,CORO1A,739
740,STOM,740
741,FBXO5,741
742,GOSR2,742
743,CKAP5,743
744,VPS33A,744
745,RGCC,745
746,PJA2,746
747,IFRD2,747
748,UBR7,748
749,SELENOP,749
750,PFKM,750
751,CALU,751
752,UBL4A,752
753,CASP3,753
754,MIS12,754
755,ACAP1,755
756,SEPT6,756
757,GYPC,757
758,NAMPT,758
759,CASP2,759
760,HNRNPLL,760
761,ADGRG3,761
762,HEBP1,762
763,KLHL24,763
764,ANXA2,764
765,TBC1D10C,765
766,VPS11,766
767,TPP1,767
768,EXOC3,768
769,CCNA2,769
770,TRIM30A,770
771,CTSE,771
772,AW112010,772
773,STK25,773
774,QARS,774
775,9030619P08RIK,775
776,ANAPC2,776
777,RNF141,777
778,CENPO,778
779,CEP70,779
780,SERPINA3G,780
781,ZFP367,781
782,STARD10,782
783,ZMYM3,783
784,MTO1,784
785,EPSTI1,785
786,TMC6,786
787,MEMO1,787
788,KLHL23,788
789,CHCHD10,789
790,CCDC137,790
791,ODC1,791
792,USP25,792
793,VWA5A,793
794,NEURL3,794
795,PRELID3B,795
796,CPOX,796
797,TM7SF3,797
798,SGPL1,798
799,PCP4L1,799
800,KLHL6,800
801,TGM2,801
802,MFSD14B,802
803,STX17,803
804,L2HGDH,804
805,PCYT1A,805
806,SQLE,806
