#ID,TF,index
0,214,17
1,214,127
2,214,94
3,102,169
4,201,239
5,201,96
6,201,41
7,201,127
8,201,314
9,213,1026
10,213,643
11,213,159
12,301,643
13,64,110
14,239,387
15,239,17
16,45,162
17,45,303
18,221,941
19,6,1013
20,6,96
21,6,136
22,6,585
23,6,454
24,6,275
25,6,971
26,6,17
27,6,41
28,6,314
29,6,110
30,218,1013
31,218,176
32,26,1026
33,26,971
34,26,110
35,101,46
36,101,971
37,313,1013
38,313,6
39,313,574
40,313,658
41,313,1099
42,313,261
43,313,860
44,313,303
45,313,767
46,313,164
47,313,210
48,313,314
49,313,110
50,153,162
51,55,1026
52,58,1019
53,58,119
54,107,313
55,107,119
56,107,547
57,107,303
58,107,46
59,44,110
60,119,44
61,96,313
62,96,323
63,96,303
64,96,971
65,96,288
66,96,172
67,96,1086
68,96,110
69,136,96
70,244,1062
71,81,1312
72,81,96
73,81,643
74,81,28
75,243,1026
76,243,303
77,243,174
78,243,191
79,243,203
80,243,1042
81,198,940
82,198,6
83,198,971
84,162,639
85,56,1026
86,56,319
87,56,164
88,56,220
89,56,314
90,259,860
91,303,930
92,303,419
93,303,1027
94,303,574
95,303,96
96,303,860
97,303,800
98,303,1211
99,303,288
100,303,17
101,303,172
102,303,384
103,303,655
104,303,470
105,303,1042
106,303,314
107,303,110
108,286,129
109,196,109
110,142,930
111,142,1026
112,90,196
113,9,27
114,144,313
115,164,313
116,46,110
117,38,833
118,39,976
119,176,1026
120,176,96
121,176,259
122,228,196
123,228,174
124,133,174
125,52,174
126,121,1266
127,288,1266
128,288,620
129,288,1287
130,288,96
131,288,159
132,288,46
133,288,459
134,288,971
135,288,17
136,288,609
137,288,389
138,288,862
139,288,636
140,288,967
141,288,1077
142,318,162
143,17,92
144,17,354
145,17,111
146,17,567
147,17,1026
148,17,239
149,17,387
150,17,218
151,17,1027
152,17,574
153,17,1253
154,17,153
155,17,96
156,17,585
157,17,1099
158,17,1306
159,17,764
160,17,860
161,17,259
162,17,226
163,17,164
164,17,174
165,17,75
166,17,41
167,17,655
168,17,470
169,17,1239
170,17,195
171,17,636
172,17,112
173,17,863
174,17,372
175,17,94
176,17,314
177,17,280
178,17,110
179,17,1013
180,174,17
181,75,17
182,172,174
183,172,78
184,169,17
185,169,127
186,297,110
187,41,91
188,41,197
189,41,313
190,41,652
191,191,1013
192,191,325
193,191,230
