#ID,TF,index
0,55,27
1,27,55
2,12,72
3,51,535
4,51,558
5,51,7
6,7,51
7,51,556
8,51,456
9,51,255
10,51,424
11,51,210
12,51,389
13,51,28
14,28,51
15,51,554
16,51,266
17,7,558
18,28,558
19,12,283
20,12,50
21,50,12
22,12,448
23,12,162
24,12,136
25,12,8
26,8,12
27,12,158
28,12,391
29,12,464
30,12,26
31,26,12
32,12,0
33,0,12
34,12,410
35,30,82
36,6,510
37,23,259
38,9,506
39,17,41
40,41,17
41,54,368
42,7,535
43,28,535
44,7,456
45,28,456
46,50,23
47,23,50
48,50,54
49,54,50
50,50,2
51,2,50
52,6,457
53,49,30
54,30,49
55,8,136
56,8,26
57,26,8
58,27,99
59,45,222
60,23,45
61,45,23
62,23,134
63,23,62
64,23,556
65,23,30
66,30,23
67,23,9
68,9,23
69,32,21
70,21,32
71,28,266
72,28,554
73,28,389
74,28,210
75,28,424
76,28,255
77,28,7
78,7,28
79,28,307
80,59,99
81,7,255
82,7,266
83,30,227
84,7,307
85,2,1
86,1,2
87,9,10
88,10,9
89,9,60
90,29,4
91,4,29
92,29,107
93,45,556
94,19,556
95,33,556
96,7,556
97,35,542
98,7,210
99,1,136
100,7,389
101,38,30
102,30,38
103,46,54
104,54,46
105,58,1
106,1,58
107,58,41
108,41,58
109,58,25
110,25,58
111,30,21
112,21,30
113,54,45
114,45,54
115,54,134
116,54,21
117,21,54
118,7,424
119,53,424
120,33,45
121,45,33
122,33,539
123,33,22
124,22,33
125,19,554
126,19,56
127,56,19
128,36,40
129,40,36
130,7,554
131,45,21
132,21,45
133,41,1
134,1,41
135,25,1
136,1,25
