#ID,TF,index
0,185,154
1,185,453
2,379,387
3,379,648
4,59,7
5,59,903
6,59,514
7,59,162
8,59,307
9,59,555
10,59,57
11,59,165
12,59,1
13,59,233
14,59,901
15,292,828
16,7,355
17,82,379
18,82,856
19,155,856
20,155,500
21,155,575
22,155,33
23,155,159
24,162,59
25,162,355
26,162,772
27,162,901
28,168,884
29,11,79
30,359,500
31,387,119
32,387,837
33,387,872
34,387,812
35,387,561
36,387,608
37,387,142
38,318,406
39,318,561
40,38,557
41,38,168
42,38,440
43,38,334
44,105,59
45,105,355
46,105,168
47,105,239
48,105,440
49,105,405
50,105,793
51,42,59
52,42,355
53,42,555
54,42,398
55,42,481
56,42,167
57,42,142
58,55,35
59,102,107
60,43,742
61,43,327
62,43,42
63,43,161
64,43,606
65,43,1
66,43,127
67,43,481
68,43,310
69,43,763
70,43,142
71,307,59
72,320,43
73,320,901
74,325,43
75,336,163
76,336,107
77,336,614
78,49,379
79,49,355
80,49,155
81,49,179
82,49,561
83,49,363
84,49,142
85,49,378
86,161,856
87,161,614
88,342,163
89,342,453
90,342,502
91,304,59
92,209,59
93,128,742
94,128,59
95,210,470
96,210,118
97,277,47
98,97,273
99,97,586
100,97,481
101,388,277
102,239,105
103,47,247
104,47,142
105,65,901
106,398,369
107,398,59
108,398,69
109,398,499
110,398,628
111,398,355
112,398,38
113,398,55
114,398,93
115,398,270
116,398,481
117,398,324
118,398,62
119,398,378
120,398,157
121,398,901
122,289,398
123,195,142
124,195,378
125,76,812
126,259,355
127,259,347
128,259,884
129,57,142
130,187,281
131,281,575
132,281,481
133,33,155
134,33,142
135,33,333
136,100,355
137,100,457
138,100,220
139,100,213
140,165,355
141,165,398
142,40,355
143,40,596
144,268,555
145,268,901
146,154,59
147,154,355
148,154,162
149,154,163
150,154,363
151,154,167
152,297,398
153,166,355
154,279,742
155,279,786
156,279,154
157,279,175
158,279,118
159,106,804
160,305,475
161,22,142
162,150,59
163,150,311
164,163,590
165,163,398
166,163,76
167,314,586
168,80,648
169,60,35
170,143,355
171,35,155
172,35,354
173,35,195
174,35,110
175,35,197
176,35,221
177,35,147
178,35,257
179,35,392
180,35,60
181,35,143
182,35,142
183,35,611
184,255,355
185,255,514
186,255,586
187,255,532
188,255,128
189,255,277
190,255,97
191,255,406
192,255,839
193,14,431
194,260,259
195,260,779
196,260,311
197,1,59
198,1,355
199,1,98
200,71,355
201,71,387
202,107,102
203,107,3
204,270,355
205,270,514
206,270,43
207,270,502
208,270,142
209,323,41
210,319,59
211,127,756
212,127,555
213,127,244
214,127,901
215,3,255
216,3,311
217,302,355
218,362,7
219,399,154
220,399,884
221,182,368
222,241,59
223,241,355
224,241,126
225,241,176
226,241,481
227,241,182
228,241,363
229,241,502
230,241,378
231,360,368
232,360,502
233,406,327
234,406,586
235,406,373
236,406,97
237,406,254
238,406,443
239,406,255
240,406,839
241,406,249
242,406,502
243,406,647
244,406,343
245,324,217
246,206,155
247,206,279
248,350,406
249,201,59
250,349,42
251,349,100
252,193,500
253,193,575
254,341,355
255,298,184
256,298,894
257,204,142
258,409,318
259,409,47
260,179,210
261,337,107
262,159,92
263,159,355
264,159,856
265,159,162
266,159,102
267,159,49
268,159,398
269,159,166
270,159,385
271,159,142
272,36,25
273,244,555
274,363,406
275,242,555
276,242,404
277,249,169
278,249,327
279,249,355
280,249,586
281,249,140
282,249,443
283,249,839
284,249,901
285,220,894
286,220,1
287,68,43
288,312,33
289,62,433
290,62,59
291,62,355
292,62,387
293,62,398
294,62,33
295,62,579
296,62,255
297,62,520
298,62,241
