#ID,TF,index
0,242,514
1,18,514
2,300,514
3,352,514
4,246,514
5,438,514
6,106,514
7,183,514
8,158,514
9,145,514
10,174,514
11,407,514
12,417,514
13,25,514
14,244,514
15,112,514
16,354,514
17,151,514
18,40,514
19,206,514
20,17,514
21,239,514
22,325,514
23,389,514
24,160,514
25,217,514
26,231,514
27,80,514
28,180,514
29,336,514
30,113,302
31,302,113
32,113,42
33,42,113
34,113,37
35,37,113
36,113,626
37,113,747
38,242,879
39,151,879
40,292,879
41,304,879
42,327,873
43,327,674
44,327,110
45,110,327
46,327,675
47,327,736
48,327,687
49,327,574
50,327,352
51,352,327
52,327,553
53,327,430
54,430,327
55,327,876
56,327,773
57,327,683
58,327,627
59,327,707
60,327,832
61,327,559
62,327,846
63,327,903
64,327,766
65,327,594
66,327,254
67,254,327
68,327,691
69,327,601
70,327,788
71,327,552
72,327,465
73,327,857
74,327,877
75,327,617
76,327,775
77,327,578
78,327,931
79,327,151
80,151,327
81,327,519
82,327,780
83,327,544
84,327,781
85,327,924
86,327,831
87,327,804
88,327,416
89,416,327
90,327,180
91,180,327
92,226,588
93,130,174
94,174,130
95,130,395
96,395,130
97,130,176
98,176,130
99,130,216
100,216,130
101,130,345
102,345,130
103,130,272
104,272,130
105,130,374
106,374,130
107,15,873
108,15,443
109,443,15
110,15,296
111,296,15
112,15,72
113,72,15
114,15,149
115,149,15
116,15,430
117,430,15
118,15,392
119,392,15
120,15,229
121,229,15
122,15,10
123,10,15
124,15,832
125,15,339
126,339,15
127,15,55
128,55,15
129,15,272
130,272,15
131,15,111
132,111,15
133,15,438
134,438,15
135,15,320
136,320,15
137,15,254
138,254,15
139,15,221
140,221,15
141,15,369
142,369,15
143,15,264
144,264,15
145,15,145
146,145,15
147,15,70
148,70,15
149,15,174
150,174,15
151,15,37
152,37,15
153,15,257
154,257,15
155,15,249
156,249,15
157,15,354
158,354,15
159,15,212
160,212,15
161,15,288
162,288,15
163,15,36
164,36,15
165,15,248
166,248,15
167,15,88
168,88,15
169,15,778
170,15,473
171,15,259
172,259,15
173,15,469
174,15,35
175,35,15
176,15,64
177,64,15
178,15,192
179,192,15
180,15,413
181,413,15
182,173,914
183,290,6
184,6,290
185,290,670
186,290,379
