#ID,TF,index
0,ZNF589,0
1,MIS18BP1,1
2,PITX1,2
3,HNRNPD,3
4,ETV4,4
5,TBL1X,5
6,NRIP1,6
7,ID2,7
8,SMARCE1,8
9,RBMX,9
10,FOXO1,10
11,GATA6,11
12,SSBP3,12
13,GLI2,13
14,TCEB2,14
15,SIRT1,15
16,SUPT16H,16
17,POLR2K,17
18,MCM6,18
19,SERTAD3,19
20,ABT1,20
21,PEG3,21
22,GTF2E1,22
23,TAF11,23
24,SP4,24
25,POLR2D,25
26,HMGN2,26
27,POLR1B,27
28,NAA15,28
29,AES,29
30,ESPL1,30
31,NFKBIZ,31
32,NFYB,32
33,RFX5,33
34,GLIS3,34
35,EZH2,35
36,PPARA,36
37,CREB1,37
38,TRIM22,38
39,CSRP2,39
40,POLR2I,40
41,ID3,41
42,CREB3L2,42
43,ASXL1,43
44,GABPB1,44
45,TARBP2,45
46,POLR1C,46
47,ZFHX3,47
48,SSBP2,48
49,MED14,49
50,EEF1A1,50
51,JAZF1,51
52,GMEB1,52
53,MYBBP1A,53
54,BCOR,54
55,DNMT3B,55
56,HMGA2,56
57,SSB,57
58,ELAVL2,58
59,E2F5,59
60,HMGXB4,60
61,PDGFA,61
62,ING3,62
63,YBX1,63
64,FOXA2,64
65,TFDP1,65
66,ZNF143,66
67,MMS19,67
68,KLF6,68
69,CREG1,69
70,XRCC6,70
71,ZNF644,71
72,NR1H3,72
73,ZNF227,73
74,KLF3,74
75,ZNF300,75
76,ZNF74,76
77,MYBL2,77
78,DRAP1,78
79,AEBP2,79
80,MCM3,80
81,ZNHIT3,81
82,SNRPB,82
83,NFATC2,83
84,COPS5,84
85,NCOA6,85
86,STAT2,86
87,ARID3B,87
88,EHMT2,88
89,E2F7,89
90,PTMA,90
91,MXD1,91
92,SNAPC1,92
93,RNF4,93
94,SALL4,94
95,FOXP1,95
96,PLAGL2,96
97,HNRNPR,97
98,TCEB1,98
99,AEBP1,99
100,BTG2,100
101,TCEB3,101
102,TFDP2,102
103,ARID2,103
104,ZNF581,104
105,ATF3,105
106,TCEA1,106
107,TOPORS,107
108,PCGF6,108
109,MEIS3,109
110,PTTG1,110
111,HDAC1,111
112,GTF2H2,112
113,CREB3L3,113
114,JARID2,114
115,TBX3,115
116,ZNF567,116
117,HIF3A,117
118,THAP1,118
119,LDB2,119
120,NSD1,120
121,TCF7L1,121
122,FOSL1,122
123,TBPL1,123
124,GLI1,124
125,GTF3C2,125
126,ZNF217,126
127,IRF9,127
128,OTX2,128
129,HIF1AN,129
130,TFAP2C,130
131,SOX4,131
132,LHX1,132
133,TNFAIP3,133
134,WBP11,134
135,CEBPZ,135
136,PRDM1,136
137,PLRG1,137
138,PAWR,138
139,HESX1,139
140,JAG1,140
141,TRIM28,141
142,MYCBP,142
143,CTDSPL,143
144,IRF3,144
145,POLR2G,145
146,EGR1,146
147,KAT7,147
148,E2F8,148
149,EPAS1,149
150,ETS1,150
151,MCM2,151
152,BIN1,152
153,HINFP,153
154,SKIL,154
155,FOSL2,155
156,PTRF,156
157,THAP11,157
158,MCM7,158
159,SMARCC1,159
160,ERCC8,160
161,NOTCH3,161
162,RUNX1T1,162
163,TCF19,163
164,TCFL5,164
165,TGIF2,165
166,DR1,166
167,TRIM27,167
168,NONO,168
169,PSIP1,169
170,TFE3,170
171,SMARCA4,171
172,SRRM1,172
173,F2,173
174,TP53,174
175,RNF19A,175
176,CDKN1A,176
177,HNRNPUL1,177
178,BDP1,178
179,PWP1,179
180,MCM4,180
181,E2F4,181
182,MATR3,182
183,SSRP1,183
184,SNRPD1,184
185,DDIT3,185
186,IRF1,186
187,HTATSF1,187
188,ZNF287,188
189,SP100,189
190,MCM8,190
191,VEZF1,191
192,RBBP7,192
193,ETV1,193
194,SALL2,194
195,NFIB,195
196,BCL11B,196
197,CTBP1,197
198,TGIF1,198
199,HMGB2,199
200,GRHL1,200
201,RREB1,201
202,GATA4,202
203,CNOT7,203
204,YAF2,204
205,CRABP2,205
206,POLR2F,206
207,ZBTB3,207
208,POLR1D,208
