#ID,TF,index
0,99,83
1,99,198
2,99,157
3,99,163
4,99,64
5,99,375
6,99,164
7,99,275
8,99,1061
9,99,126
10,99,602
11,99,1026
12,99,128
13,99,808
14,99,145
15,99,34
16,99,442
17,99,394
18,99,476
19,99,116
20,99,1088
21,99,123
22,99,57
23,99,162
24,99,983
25,99,1013
26,99,1173
27,99,161
28,99,789
29,99,945
30,99,84
31,99,702
32,99,180
33,99,342
34,99,149
35,99,130
36,99,1000
37,99,773
38,99,729
39,99,577
40,99,933
41,99,683
42,99,996
43,99,855
44,99,337
45,99,122
46,99,748
47,99,1066
48,99,614
49,99,959
50,99,111
51,99,756
52,99,1199
53,99,1187
54,99,192
55,99,174
56,99,619
57,99,1068
58,99,177
59,99,12
60,99,831
61,99,16
62,99,142
63,99,396
64,99,578
65,99,982
66,22,298
67,22,1050
68,22,395
69,22,527
70,22,104
71,22,544
72,22,985
73,22,1131
74,22,1178
75,22,1008
76,22,0
77,22,728
78,22,138
79,22,562
80,22,1057
81,22,838
82,22,220
83,22,1092
84,22,463
85,22,805
86,22,864
87,22,1086
88,22,338
89,22,1200
90,22,1156
91,22,896
92,22,673
93,22,114
94,22,994
95,22,1150
96,22,846
97,22,248
98,22,1082
99,22,257
100,22,844
101,22,1003
102,22,1187
103,22,288
104,22,1042
105,22,615
106,22,144
107,22,1155
108,22,1124
109,22,955
110,22,488
111,22,748
112,22,984
113,22,840
114,22,490
115,22,286
116,22,1116
117,22,1128
118,22,55
119,22,252
120,22,1105
121,22,705
122,22,696
123,22,354
124,22,1055
125,22,372
126,22,158
127,22,751
128,22,761
129,22,998
130,22,1028
131,22,893
132,22,826
133,22,679
134,22,1096
135,22,993
136,22,482
137,22,302
138,22,604
139,22,174
140,22,479
141,22,1099
142,22,1145
143,22,437
144,22,536
145,22,93
146,22,659
147,22,456
148,22,677
149,22,406
150,22,1070
151,22,1130
152,22,990
153,22,292
154,22,947
155,22,700
156,22,82
157,22,420
158,22,563
159,22,251
160,22,1143
161,22,1170
162,22,275
163,22,1098
164,22,59
165,22,823
166,22,540
167,22,228
168,22,1021
169,22,567
170,22,200
171,22,120
172,22,1059
173,22,14
174,22,954
175,22,717
176,22,743
177,22,487
178,22,470
179,22,734
180,22,1089
181,22,11
182,22,569
183,22,996
184,22,574
185,22,147
186,22,168
187,22,961
188,22,316
189,22,953
190,22,883
191,22,676
192,22,635
193,22,1167
194,22,891
195,22,935
196,22,231
197,22,515
198,22,318
199,22,133
200,22,473
201,22,21
202,22,965
203,22,255
204,22,738
205,22,19
206,22,390
207,22,778
208,22,253
209,22,760
210,22,560
211,22,815
212,22,626
213,22,1168
214,22,247
