#ID,TF,index
0,STAT1,0
1,RLIM,1
2,MYD88,2
3,LASS2,3
4,TCOF1,4
5,KDM5A,5
6,HCLS1,6
7,TNFAIP3,7
8,ELF2,8
9,GTF2F1,9
10,CTBP1,10
11,REL,11
12,TGIF1,12
13,MCM6,13
14,H1F0,14
15,LDB1,15
16,CHD7,16
17,MYEF2,17
18,MCM4,18
19,SNAPC5,19
20,ZFHX3,20
21,POLR2J,21
22,ID3,22
23,SMARCA5,23
24,PCBD2,24
25,YBX1,25
26,TIAL1,26
27,BUB3,27
28,SSRP1,28
29,DDX5,29
30,DAB2,30
31,PER1,31
32,PHB2,32
33,HIF1A,33
34,SKIL,34
35,MATR3,35
36,AKT1,36
37,KLF10,37
38,LASS5,38
39,COPS5,39
40,SRSF5,40
41,SUPT4H1,41
42,RBBP4,42
43,NR3C1,43
44,LMO4,44
45,CREB3,45
46,ATF3,46
47,CTNNB1,47
48,RBL2,48
49,HIST1H1C,49
50,DNMT1,50
51,RBM39,51
52,NCOR1,52
53,PREB,53
54,KDM6B,54
55,TCF12,55
56,FOS,56
57,DOT1L,57
58,HDAC1,58
59,SRSF1,59
60,USF2,60
61,HTATIP2,61
62,IRF1,62
63,TRIM28,63
64,SRSF9,64
65,AFF4,65
66,TBPL1,66
67,ZMYND11,67
68,SUPT16H,68
69,AEBP2,69
70,MED8,70
71,ZFML,71
72,BHLHE40,72
73,POLR2F,73
74,GTF2A1,74
75,ATF4,75
76,TCEB1,76
77,JUP,77
78,TNF,78
79,CNOT2,79
80,RFX7,80
81,CBFB,81
82,GTF2E2,82
83,BIN1,83
84,SRSF6,84
85,RDBP,85
86,CHD4,86
87,TSC22D4,87
88,MAPK1,88
89,RBBP7,89
90,RNF4,90
91,FOSL2,91
92,HBP1,92
93,MED15,93
94,GATAD2A,94
95,MYST2,95
96,MTA2,96
97,CBFA2T3,97
98,SMARCB1,98
99,SUPT5H,99
100,PARP1,100
101,POLR2E,101
102,SNRPD1,102
103,ZNRD1,103
104,ZBTB7A,104
105,KLF13,105
106,YEATS4,106
107,UPF1,107
108,GTF2A2,108
109,HCFC1,109
110,STAT3,110
111,EGR1,111
112,HMG20A,112
113,ATF6,113
114,HMG20B,114
115,SUMO1,115
116,TCF7L2,116
117,IRF2,117
118,NFKBIZ,118
119,SSB,119
120,EHMT2,120
121,TOX4,121
122,ARID1A,122
123,MCM7,123
124,BCLAF1,124
125,SF1,125
126,CDC5L,126
127,NONO,127
128,BTF3,128
129,HDGF,129
130,EHMT1,130
131,PA2G4,131
132,POLR1D,132
133,DNAJC2,133
134,EIF5B,134
135,SUZ12,135
136,KLF4,136
137,NFAT5,137
138,BTG2,138
139,BACH1,139
140,NAP1L4,140
141,CIITA,141
142,MLL2,142
143,TRERF1,143
144,SFPI1,144
145,SNRPB,145
146,EWSR1,146
147,SFPQ,147
148,XBP1,148
149,ARL6IP5,149
150,POLR2H,150
151,NFKBIA,151
152,UBE2K,152
153,RELA,153
154,SRSF3,154
155,EZH2,155
156,ELL2,156
157,MCM3,157
158,JUN,158
159,ELF1,159
160,NCOA4,160
161,DEK,161
162,UBTF,162
163,SP1,163
164,POLR2B,164
165,RNPS1,165
166,FOXJ3,166
167,NFKB1,167
168,JMJD1C,168
169,MAPK14,169
170,NFIL3,170
171,KLF6,171
172,ETS2,172
173,MAPK3,173
174,GTF2I,174
175,EDF1,175
176,KDM5C,176
177,MAFF,177
178,ETV3,178
179,ZEB2,179
180,KHDRBS1,180
181,ING1,181
182,SND1,182
183,PCBP2,183
184,CTCF,184
185,AGAP3,185
186,NSD1,186
187,CIC,187
188,FXR1,188
189,SUB1,189
190,RUNX1,190
191,HMGA1,191
192,ZFP148,192
193,MKL2,193
194,THRAP3,194
195,ILK,195
196,NFX1,196
197,JUNB,197
198,CSDA,198
199,MEF2A,199
200,CNOT8,200
201,POLR2D,201
202,MED1,202
203,ZFP91,203
204,BTG1,204
205,CEBPA,205
206,BATF3,206
207,EGR2,207
208,SRRT,208
209,TAX1BP3,209
210,CNOT6L,210
211,DDB1,211
212,ZFP410,212
213,HOPX,213
214,FOSB,214
215,KDM2B,215
216,FUBP3,216
217,KPNA2,217
218,HNRNPD,218
219,TCEB2,219
220,TRPS1,220
221,ID2,221
222,FLI1,222
223,POLR3K,223
224,UBP1,224
225,FOXN2,225
226,SMAD2,226
227,SMARCA4,227
228,BAZ1A,228
229,POLR2I,229
230,NME2,230
231,NCOA3,231
232,CBX3,232
233,HAX1,233
234,POLR2A,234
235,PAPOLA,235
236,HNRNPK,236
237,RAD51,237
238,TFDP1,238
239,TUBA1A,239
240,SIRT7,240
241,ZFP36L1,241
242,PBRM1,242
243,CXXC1,243
244,POLR2G,244
245,AIP,245
246,IRF4,246
247,POLR2K,247
248,NFE2L2,248
249,MED27,249
250,CSDE1,250
251,SMARCC2,251
252,TARBP2,252
253,RUVBL2,253
254,TCEB3,254
255,TRP53,255
256,HSBP1,256
257,DNMT3A,257
258,TAF12,258
259,HHEX,259
260,APEX1,260
261,IVNS1ABP,261
262,AHR,262
263,RFC1,263
264,SMAD4,264
265,SMARCE1,265
266,SRRM1,266
267,ATF2,267
268,AES,268
269,POLR2C,269
270,SRSF2,270
271,SIRT2,271
272,RBPJ,272
273,SERTAD2,273
274,TLR4,274
275,MBD2,275
276,TOB1,276
277,ZMYM2,277
278,STAT6,278
279,WBP11,279
280,SKI,280
281,CCRN4L,281
282,CREBBP,282
283,ARID1B,283
284,TAF7,284
285,MITF,285
286,SIN3B,286
287,GTF2B,287
288,HMGB2,288
289,TCEA1,289
290,SUMO2,290
291,MLL3,291
292,MCM5,292
293,WHSC1L1,293
294,CENPB,294
295,ZFP36,295
296,TAF6,296
297,DPF2,297
298,ASH1L,298
299,MDM2,299
300,DENND4A,300
301,NR4A1,301
302,TCERG1,302
303,ZFX,303
304,TARDBP,304
305,TOP2B,305
306,CREM,306
307,IRF5,307
308,DAZAP2,308
309,NCOR2,309
310,NFKBIB,310
311,TAF9,311
312,CHD1,312
313,NOTCH2,313
314,CNOT6,314
315,ILF3,315
316,CTCFL,316
317,TSG101,317
318,VDR,318
319,SUPT6H,319
320,HNRNPAB,320
321,MED21,321
322,COPS2,322
