#ID,TF,index
0,39,481
1,196,481
2,178,481
3,8,481
4,54,481
5,72,481
6,4,481
7,124,481
8,177,25
9,25,177
10,177,103
11,103,177
12,4,265
13,4,540
14,4,617
15,4,458
16,4,321
17,4,505
18,4,572
19,4,537
20,4,473
21,4,608
22,4,248
23,4,357
24,4,213
25,4,327
26,4,577
27,4,264
28,4,8
29,8,4
30,4,205
31,4,693
32,4,254
33,4,75
34,75,4
35,4,588
36,4,451
37,4,430
38,4,124
39,124,4
40,4,542
41,4,310
42,4,629
43,4,72
44,72,4
45,4,670
46,4,582
47,4,306
48,4,54
49,54,4
50,4,625
51,4,279
52,4,645
53,4,313
54,4,395
55,4,491
56,4,665
57,4,530
58,4,178
59,178,4
60,4,196
61,196,4
62,4,274
63,4,39
64,39,4
65,39,577
66,196,577
67,8,577
68,54,577
69,72,577
70,124,577
71,108,577
72,9,75
73,75,9
74,9,161
75,161,9
76,9,21
77,21,9
78,9,17
79,17,9
80,9,170
81,170,9
82,9,53
83,53,9
84,75,329
85,138,329
86,180,329
87,17,329
88,48,329
89,118,193
90,193,118
91,118,380
92,118,194
93,194,118
94,118,597
95,118,644
96,118,252
97,118,699
98,118,567
99,118,432
100,118,32
101,32,118
102,118,267
103,65,69
104,69,65
105,65,97
106,97,65
107,65,27
108,27,65
109,65,77
110,77,65
111,65,169
112,169,65
113,65,127
114,127,65
115,65,358
116,65,134
117,134,65
118,65,74
119,74,65
120,65,156
121,156,65
122,65,25
123,25,65
124,65,80
125,80,65
126,65,26
127,26,65
128,65,98
129,98,65
130,65,49
131,49,65
132,17,152
133,152,17
134,17,75
135,75,17
136,17,161
137,161,17
138,17,175
139,175,17
140,17,445
141,17,138
142,138,17
143,17,163
144,163,17
145,17,180
146,180,17
147,17,133
148,133,17
149,17,21
150,21,17
151,17,48
152,48,17
153,17,197
154,197,17
155,17,170
156,170,17
157,17,554
158,17,53
159,53,17
160,17,696
161,156,611
162,194,341
163,30,673
164,30,635
165,3,547
166,39,313
167,196,313
168,54,313
169,72,313
170,85,313
171,73,313
172,124,313
173,8,313
174,183,313
175,147,313
176,148,313
177,39,537
178,196,537
179,54,537
180,72,537
181,197,537
182,124,537
183,8,537
184,108,537
185,175,53
186,53,175
187,175,75
188,75,175
189,175,133
190,133,175
191,109,400
192,109,27
193,27,109
194,109,253
195,39,327
196,196,327
197,54,327
198,153,327
199,72,327
200,12,327
201,124,327
202,19,327
203,62,327
204,162,327
205,59,327
206,8,327
207,135,327
208,96,327
209,108,327
210,88,327
211,39,458
212,196,458
213,178,458
214,8,458
215,54,458
216,72,458
217,98,28
218,28,98
219,133,75
220,75,133
221,133,194
222,194,133
223,133,163
224,163,133
225,133,147
226,147,133
227,133,582
228,133,21
229,21,133
230,133,48
231,48,133
232,133,197
233,197,133
234,133,629
235,133,572
236,133,10
237,10,133
238,133,505
239,133,148
240,148,133
241,133,430
242,133,589
243,133,53
244,53,133
245,39,693
246,196,693
247,178,693
248,8,693
249,54,693
250,135,693
251,72,693
252,180,575
253,182,575
254,158,13
255,13,158
256,158,491
257,158,197
258,197,158
259,158,451
260,158,473
261,158,20
262,20,158
263,69,181
264,181,69
265,69,126
266,126,69
267,69,28
268,28,69
269,69,190
270,190,69
271,69,131
272,131,69
273,112,296
274,62,296
275,162,296
276,96,296
277,147,296
278,48,445
279,75,445
280,138,445
281,180,445
282,48,589
283,75,589
284,147,589
285,148,589
286,201,129
287,129,201
288,201,106
289,106,201
290,193,634
291,91,634
292,182,398
293,77,97
294,97,77
295,77,27
296,27,77
297,77,63
298,63,77
299,77,26
300,26,77
301,142,269
302,48,75
303,75,48
304,48,138
305,138,48
306,48,180
307,180,48
308,48,147
309,147,48
310,48,582
311,48,629
312,48,572
313,48,554
314,48,505
315,48,430
316,48,696
317,165,13
318,13,165
319,165,41
320,41,165
321,165,67
322,67,165
323,165,171
324,171,165
325,165,6
326,6,165
327,165,35
328,35,165
329,165,105
330,105,165
331,165,195
332,195,165
333,165,131
334,131,165
335,165,515
336,165,139
337,139,165
338,165,10
339,10,165
340,165,29
341,29,165
342,165,49
343,49,165
344,165,137
345,137,165
346,193,252
347,194,252
348,32,252
349,134,181
350,181,134
351,134,27
352,27,134
353,62,433
354,162,433
355,96,433
356,37,699
357,193,699
358,194,699
359,3,152
360,152,3
361,3,111
362,111,3
363,3,292
364,3,25
365,25,3
366,3,80
367,80,3
368,3,105
369,105,3
370,3,58
371,58,3
372,3,224
373,3,106
374,106,3
375,3,385
376,103,111
377,111,103
378,103,31
379,31,103
380,103,46
381,46,103
382,103,45
383,45,103
384,103,25
385,25,103
386,103,385
387,103,14
388,14,103
389,151,13
390,13,151
391,151,155
392,155,151
393,151,197
394,197,151
395,151,195
396,195,151
397,151,562
398,151,38
399,38,151
400,151,572
401,151,61
402,61,151
403,44,627
404,127,28
405,28,127
406,127,74
407,74,127
408,127,63
409,63,127
410,39,279
411,196,279
412,54,279
413,72,279
414,124,279
415,59,279
416,8,279
417,108,279
418,88,279
419,193,567
420,194,567
421,32,567
422,39,373
423,153,373
424,135,373
425,12,373
426,49,373
427,39,665
428,196,665
429,202,665
430,54,665
431,153,665
432,72,665
433,12,665
434,124,665
435,59,665
436,8,665
437,135,665
438,108,665
439,88,665
440,86,210
441,86,116
442,116,86
443,86,516
444,86,464
445,86,84
446,84,86
447,147,366
448,111,152
449,152,111
450,111,181
451,181,111
452,111,156
453,156,111
454,111,25
455,25,111
456,111,80
457,80,111
458,111,14
459,14,111
460,111,18
461,18,111
462,111,110
463,110,111
464,111,46
465,46,111
466,111,91
467,91,111
468,111,385
469,73,359
470,73,582
471,73,22
472,22,73
473,73,85
474,85,73
475,73,124
476,124,73
477,73,430
478,73,183
479,183,73
480,73,572
481,73,505
482,130,194
483,194,130
484,54,312
485,153,588
486,153,289
487,153,12
488,12,153
489,153,679
490,153,508
491,153,254
492,153,368
493,153,656
494,153,241
495,153,625
496,153,321
497,153,213
498,153,357
499,153,586
500,153,248
501,153,135
502,135,153
503,153,473
504,153,265
505,153,88
506,88,153
507,153,443
508,153,603
509,153,670
510,184,91
511,91,184
512,184,348
513,195,515
514,35,515
515,61,515
516,154,657
517,154,31
518,31,154
519,119,8
520,8,119
521,119,43
522,43,119
523,119,432
524,119,267
525,39,588
526,196,588
527,72,588
528,124,588
529,59,588
530,8,588
531,108,588
532,88,588
533,70,221
534,13,530
535,13,192
536,192,13
537,13,364
538,13,289
539,13,176
540,176,13
541,13,87
542,87,13
543,13,451
544,13,70
545,70,13
546,13,264
547,13,473
548,13,540
549,141,33
550,33,141
551,162,702
552,162,262
553,162,364
554,162,605
555,162,235
556,162,683
557,162,646
558,162,62
559,62,162
560,162,636
561,162,220
562,162,96
563,96,162
564,162,460
565,193,597
566,194,597
567,147,597
568,181,152
569,152,181
570,181,421
571,181,625
572,181,92
573,92,181
574,181,156
575,156,181
576,181,25
577,25,181
578,181,451
579,181,70
580,70,181
581,181,195
582,195,181
583,181,659
584,181,205
585,181,213
586,181,106
587,106,181
588,181,182
589,182,181
590,181,441
591,181,91
592,91,181
593,200,87
594,87,200
595,54,39
596,39,54
597,54,274
598,54,196
599,196,54
600,54,178
601,178,54
602,54,530
603,54,491
604,54,395
605,54,645
606,54,625
607,54,306
608,54,582
609,54,670
610,54,72
611,72,54
612,54,629
613,54,310
614,54,542
615,54,263
616,54,124
617,124,54
618,54,430
619,54,451
620,54,254
621,54,8
622,8,54
623,54,264
624,54,213
625,54,357
626,54,248
627,54,608
628,54,473
629,54,572
630,54,505
631,54,321
632,54,617
633,54,540
634,54,265
635,135,368
636,12,368
637,21,152
638,152,21
639,21,75
640,75,21
641,21,161
642,161,21
643,21,163
644,163,21
645,21,197
646,197,21
647,21,170
648,170,21
649,23,496
650,39,582
651,196,582
652,178,582
653,72,582
654,124,582
655,75,582
656,8,582
657,147,582
658,135,582
659,14,46
660,46,14
661,14,91
662,91,14
663,14,385
664,8,529
665,108,529
666,78,67
667,67,78
668,193,644
669,194,644
670,114,210
671,114,702
672,114,516
673,114,96
674,96,114
675,45,385
676,25,385
677,18,385
678,120,385
679,46,385
680,91,385
681,43,432
682,196,321
683,8,321
684,135,321
685,72,321
686,12,321
687,52,228
688,67,126
689,126,67
690,193,622
691,116,464
692,106,464
693,84,464
694,169,464
695,193,361
696,193,630
697,193,532
698,193,267
699,193,194
700,194,193
701,193,91
702,91,193
703,193,587
704,193,432
705,193,32
706,32,193
707,39,530
