#ID,TF,index
0,NAP1L3,0
1,RORA,1
2,TEAD2,2
3,GTF2H1,3
4,RELB,4
5,PHF10,5
6,ELP2,6
7,TTF2,7
8,ERCC8,8
9,LZTS1,9
10,PBX1,10
11,JARID2,11
12,EYA2,12
13,MECOM,13
14,DDX58,14
15,EGR1,15
16,PRDM16,16
17,IKZF1,17
18,MCM3,18
19,EPAS1,19
20,MCM2,20
21,MYC,21
22,RORC,22
23,NUPR1,23
24,IRF9,24
25,SALL2,25
26,GTF2F1,26
27,RPS6KA5,27
28,CSRP3,28
29,CBFB,29
30,MCM4,30
31,NFIA,31
32,KLF6,32
33,GATA2,33
34,YBX1,34
35,TLE2,35
36,SPO11,36
37,MCM6,37
38,MYCN,38
39,HNRNPAB,39
40,IRF8,40
41,LMO4,41
42,EBF1,42
43,E2F4,43
44,BATF2,44
45,ZFP467,45
46,TRPS1,46
47,GFI1B,47
48,CTR9,48
49,ORC2,49
50,NFKBIA,50
51,SMARCA2,51
52,NFAT5,52
53,TAF12,53
54,RARB,54
55,MAPK1,55
56,TOPORS,56
57,SATB1,57
58,ZDHHC6,58
59,VDR,59
60,ZEB2,60
61,NFE2,61
62,XRCC6,62
63,APBB1,63
64,ZBTB38,64
65,POLR1B,65
66,MLLT3,66
67,E2F8,67
68,CBX7,68
69,MAPK12,69
70,XRCC3,70
71,ZBTB20,71
72,HDAC7,72
73,ARID3B,73
74,DDX20,74
75,FOXO1,75
76,MEIS1,76
77,PA2G4,77
78,CENPK,78
79,RUNX1T1,79
80,SRSF1,80
81,TCF19,81
82,MXD3,82
83,FEM1B,83
84,PHB2,84
85,TSC22D3,85
86,HDAC2,86
87,IRF7,87
88,ABL1,88
89,MED16,89
90,SOX18,90
91,XPC,91
92,MIS18BP1,92
93,REXO4,93
94,MAML3,94
95,CREB5,95
96,RB1,96
97,NR3C2,97
98,ZFP36,98
99,RAD51,99
100,MCM5,100
101,RNF4,101
102,RUVBL2,102
103,MCM7,103
104,REL,104
105,SLA2,105
106,STAT2,106
107,JUN,107
108,TRIB3,108
109,H1F0,109
110,HCFC1,110
111,DEK,111
112,ELF1,112
113,PLAG1,113
114,BTG2,114
115,TLR4,115
116,ZDHHC13,116
117,HLF,117
118,MYB,118
119,NFATC2,119
120,SNRPB,120
121,BTAF1,121
122,SPI1,122
123,HIF3A,123
124,HDGF,124
125,ATF7,125
126,IRF6,126
127,HMGB2,127
128,HDAC11,128
129,POLR2B,129
130,ZBTB16,130
131,NDN,131
